ID,timestamp,timestamp_string,nb_imp,price,win,seconds_notif
1595,1594355008.0,07-10-2020 06:23:28,4,4,True,54
1596,1594355013.0,07-10-2020 06:23:33,7,7,True,566
1597,1594355017.0,07-10-2020 06:23:37,2,2,True,50
1598,1594355019.0,07-10-2020 06:23:39,9,9,True,484
1599,1594355023.0,07-10-2020 06:23:43,1,1,True,300
1600,1594355030.0,07-10-2020 06:23:50,5,5,True,16
1601,1594355034.0,07-10-2020 06:23:54,7,7,True,235
1602,1594355037.0,07-10-2020 06:23:57,2,2,True,875
1603,1594355042.0,07-10-2020 06:24:02,4,4,True,741
1604,1594355048.0,07-10-2020 06:24:08,5,5,True,685
1605,1594355050.0,07-10-2020 06:24:10,6,6,True,303
1606,1594355052.0,07-10-2020 06:24:12,2,2,True,444
1607,1594355057.0,07-10-2020 06:24:17,3,3,True,122
1608,1594355061.0,07-10-2020 06:24:21,0,0,True,157
1609,1594355066.0,07-10-2020 06:24:26,0,0,True,795
1610,1594355071.0,07-10-2020 06:24:31,8,8,True,28
1611,1594355077.0,07-10-2020 06:24:37,1,1,True,37
1612,1594355079.0,07-10-2020 06:24:39,8,8,True,714
1613,1594355081.0,07-10-2020 06:24:41,1,1,True,49
1614,1594355084.0,07-10-2020 06:24:44,2,2,True,18
1615,1594356068.0,07-10-2020 06:41:08,4,4,True,491
1616,1594356074.0,07-10-2020 06:41:14,1,1,True,470
1617,1594356079.0,07-10-2020 06:41:19,5,5,True,661
1618,1594356088.0,07-10-2020 06:41:28,1,1,True,280
1619,1594356092.0,07-10-2020 06:41:32,3,3,True,334
1620,1594356097.0,07-10-2020 06:41:37,8,8,True,343
1621,1594356104.0,07-10-2020 06:41:44,3,3,True,322
1622,1594356108.0,07-10-2020 06:41:48,0,0,True,475
1623,1594356115.0,07-10-2020 06:41:55,6,6,True,315
1624,1594356122.0,07-10-2020 06:42:02,7,7,True,473
1625,1594356132.0,07-10-2020 06:42:12,8,8,True,445
1626,1594356139.0,07-10-2020 06:42:19,4,4,True,648
1627,1594356146.0,07-10-2020 06:42:26,8,8,True,107
1628,1594356153.0,07-10-2020 06:42:33,7,7,True,667
1629,1594356161.0,07-10-2020 06:42:41,5,5,False,494
1630,1594356170.0,07-10-2020 06:42:50,3,3,True,859
1631,1594356175.0,07-10-2020 06:42:55,5,5,True,411
1632,1594356187.0,07-10-2020 06:43:07,7,7,True,627
1633,1594356193.0,07-10-2020 06:43:13,5,5,True,464
1634,1594356201.0,07-10-2020 06:43:21,7,7,True,293
1635,1594356205.0,07-10-2020 06:43:25,2,2,True,368
1636,1594356219.0,07-10-2020 06:43:39,3,3,True,501
1637,1594356225.0,07-10-2020 06:43:45,14,14,True,285
1638,1594356228.0,07-10-2020 06:43:48,8,8,True,789
1639,1594356235.0,07-10-2020 06:43:55,1,1,True,880
1640,1594356242.0,07-10-2020 06:44:02,4,4,True,80
1641,1594356255.0,07-10-2020 06:44:15,0,0,True,344
1642,1594356262.0,07-10-2020 06:44:22,3,3,True,688
1643,1594356268.0,07-10-2020 06:44:28,2,2,True,143
1644,1594356277.0,07-10-2020 06:44:37,10,10,True,501
1645,1594356291.0,07-10-2020 06:44:51,1,1,True,645
1646,1594356300.0,07-10-2020 06:45:00,5,5,True,202
1647,1594356307.0,07-10-2020 06:45:07,5,5,True,183
1648,1594356312.0,07-10-2020 06:45:12,3,3,True,200
1649,1594356324.0,07-10-2020 06:45:24,4,4,True,720
1650,1594356333.0,07-10-2020 06:45:33,3,3,True,215
1651,1594356336.0,07-10-2020 06:45:36,4,4,True,100
1652,1594356343.0,07-10-2020 06:45:43,0,0,True,433
1653,1594356351.0,07-10-2020 06:45:51,12,12,True,251
1654,1594356360.0,07-10-2020 06:46:00,1,1,True,450
1655,1594356368.0,07-10-2020 06:46:08,1,1,True,75
1656,1594356376.0,07-10-2020 06:46:16,4,4,True,530
1657,1594356382.0,07-10-2020 06:46:22,2,2,True,781
1658,1594356387.0,07-10-2020 06:46:27,4,4,True,252
1659,1594356394.0,07-10-2020 06:46:34,5,5,True,23
1660,1594356401.0,07-10-2020 06:46:41,1,1,False,711
1661,1594356409.0,07-10-2020 06:46:49,8,8,True,854
1662,1594356412.0,07-10-2020 06:46:52,5,5,True,694
1663,1594356418.0,07-10-2020 06:46:58,5,5,True,673
1664,1594356424.0,07-10-2020 06:47:04,2,2,True,109
1665,1594356430.0,07-10-2020 06:47:10,1,1,True,536
1666,1594357406.0,07-10-2020 07:03:26,3,3,True,266
1667,1594357419.0,07-10-2020 07:03:39,10,10,False,483
1668,1594357431.0,07-10-2020 07:03:51,4,4,True,442
1669,1594357440.0,07-10-2020 07:04:00,4,4,True,391
1670,1594357451.0,07-10-2020 07:04:11,1,1,True,878
1671,1594357463.0,07-10-2020 07:04:23,3,3,True,34
1672,1594357477.0,07-10-2020 07:04:37,1,1,True,179
1673,1594357491.0,07-10-2020 07:04:51,3,3,True,694
1674,1594357496.0,07-10-2020 07:04:56,3,3,True,692
1675,1594357507.0,07-10-2020 07:05:07,0,0,True,858
1676,1594357520.0,07-10-2020 07:05:20,3,3,True,885
1677,1594357530.0,07-10-2020 07:05:30,2,2,True,780
1678,1594357540.0,07-10-2020 07:05:40,7,7,True,321
1679,1594357550.0,07-10-2020 07:05:50,0,0,True,611
1680,1594357564.0,07-10-2020 07:06:04,8,8,True,573
1681,1594357572.0,07-10-2020 07:06:12,7,7,True,484
1682,1594357584.0,07-10-2020 07:06:24,3,3,True,337
1683,1594357595.0,07-10-2020 07:06:35,5,5,True,590
1684,1594357606.0,07-10-2020 07:06:46,1,1,True,604
1685,1594357617.0,07-10-2020 07:06:57,3,3,True,752
1686,1594357624.0,07-10-2020 07:07:04,3,3,True,557
1687,1594357629.0,07-10-2020 07:07:09,2,2,True,324
1688,1594357639.0,07-10-2020 07:07:19,5,5,True,364
1689,1594357646.0,07-10-2020 07:07:26,5,5,True,321
1690,1594358658.0,07-10-2020 07:24:18,4,4,True,357
1691,1594358675.0,07-10-2020 07:24:35,5,5,True,253
1692,1594358681.0,07-10-2020 07:24:41,3,3,True,362
1693,1594358698.0,07-10-2020 07:24:58,0,0,True,56
1694,1594358715.0,07-10-2020 07:25:15,6,6,True,627
1695,1594358733.0,07-10-2020 07:25:33,8,8,True,174
1696,1594358760.0,07-10-2020 07:26:00,2,2,True,593
1697,1594358775.0,07-10-2020 07:26:15,6,6,True,395
1698,1594358793.0,07-10-2020 07:26:33,4,4,True,163
1699,1594358804.0,07-10-2020 07:26:44,5,5,False,165
1700,1594358817.0,07-10-2020 07:26:57,4,4,True,330
1701,1594358839.0,07-10-2020 07:27:19,3,3,True,675
1702,1594358851.0,07-10-2020 07:27:31,1,1,True,582
1703,1594358865.0,07-10-2020 07:27:45,8,8,False,123
1704,1594358873.0,07-10-2020 07:27:53,1,1,False,900
1705,1594358882.0,07-10-2020 07:28:02,3,3,False,53
1706,1594358895.0,07-10-2020 07:28:15,7,7,True,66
1707,1594358904.0,07-10-2020 07:28:24,5,5,False,122
1708,1594358915.0,07-10-2020 07:28:35,3,3,True,189
1709,1594358921.0,07-10-2020 07:28:41,3,3,True,637
1710,1594358937.0,07-10-2020 07:28:57,0,0,True,474
1711,1594358950.0,07-10-2020 07:29:10,5,5,True,365
1712,1594358965.0,07-10-2020 07:29:25,3,3,True,147
1713,1594358977.0,07-10-2020 07:29:37,2,2,True,130
1714,1594358991.0,07-10-2020 07:29:51,10,10,True,204
1715,1594359006.0,07-10-2020 07:30:06,5,5,True,435
1716,1594359020.0,07-10-2020 07:30:20,3,3,True,56
1717,1594359029.0,07-10-2020 07:30:29,0,0,False,498
1718,1594359041.0,07-10-2020 07:30:41,4,4,True,747
1719,1594359055.0,07-10-2020 07:30:55,2,2,True,348
1720,1594359074.0,07-10-2020 07:31:14,0,0,True,528
1721,1594359091.0,07-10-2020 07:31:31,2,2,True,895
1722,1594359109.0,07-10-2020 07:31:49,2,2,True,797
1723,1594359124.0,07-10-2020 07:32:04,1,1,True,801
1724,1594359148.0,07-10-2020 07:32:28,5,5,True,375
1725,1594359165.0,07-10-2020 07:32:45,3,3,True,759
1726,1594359183.0,07-10-2020 07:33:03,1,1,True,654
1727,1594359194.0,07-10-2020 07:33:14,4,4,True,174
1728,1594359203.0,07-10-2020 07:33:23,3,3,True,471
1729,1594359216.0,07-10-2020 07:33:36,5,5,True,364
1730,1594359228.0,07-10-2020 07:33:48,1,1,True,462
1731,1594359243.0,07-10-2020 07:34:03,7,7,True,853
1732,1594359256.0,07-10-2020 07:34:16,2,2,True,252
1733,1594359274.0,07-10-2020 07:34:34,11,11,True,853
1734,1594359284.0,07-10-2020 07:34:44,5,5,True,420
1735,1594359300.0,07-10-2020 07:35:00,7,7,True,71
1736,1594359315.0,07-10-2020 07:35:15,1,1,True,164
1737,1594359328.0,07-10-2020 07:35:28,8,8,True,779
1738,1594359345.0,07-10-2020 07:35:45,4,4,True,207
1739,1594359353.0,07-10-2020 07:35:53,4,4,True,429
1740,1594359364.0,07-10-2020 07:36:04,0,0,True,437
1741,1594359381.0,07-10-2020 07:36:21,12,12,True,217
1742,1594359388.0,07-10-2020 07:36:28,3,3,True,349
1743,1594359410.0,07-10-2020 07:36:50,1,1,True,107
1744,1594359423.0,07-10-2020 07:37:03,10,10,True,796
1745,1594359438.0,07-10-2020 07:37:18,3,3,True,849
1746,1594359454.0,07-10-2020 07:37:34,3,3,True,48
1747,1594359472.0,07-10-2020 07:37:52,6,6,True,850
1748,1594359479.0,07-10-2020 07:37:59,2,2,True,422
1749,1594359499.0,07-10-2020 07:38:19,4,4,True,332
1750,1594359515.0,07-10-2020 07:38:35,3,3,True,581
1751,1594359528.0,07-10-2020 07:38:48,7,7,True,848
1752,1594359537.0,07-10-2020 07:38:57,4,4,True,195
1753,1594359556.0,07-10-2020 07:39:16,5,5,True,666
1754,1594359574.0,07-10-2020 07:39:34,0,0,True,515
1755,1594359587.0,07-10-2020 07:39:47,1,1,True,141
1756,1594359608.0,07-10-2020 07:40:08,6,6,True,158
1757,1594359624.0,07-10-2020 07:40:24,4,4,True,237
1758,1594359639.0,07-10-2020 07:40:39,3,3,True,55
1759,1594359651.0,07-10-2020 07:40:51,6,6,True,338
1760,1594359664.0,07-10-2020 07:41:04,6,6,True,801
1761,1594359677.0,07-10-2020 07:41:17,3,3,True,701
1762,1594359695.0,07-10-2020 07:41:35,2,2,True,611
1763,1594359713.0,07-10-2020 07:41:53,3,3,True,665
1764,1594359726.0,07-10-2020 07:42:06,2,2,True,313
1765,1594359745.0,07-10-2020 07:42:25,7,7,True,763
1766,1594359762.0,07-10-2020 07:42:42,5,5,True,672
1767,1594359780.0,07-10-2020 07:43:00,4,4,True,526
1768,1594359796.0,07-10-2020 07:43:16,3,3,True,364
1769,1594359819.0,07-10-2020 07:43:39,4,4,True,559
1770,1594359827.0,07-10-2020 07:43:47,7,7,True,470
1771,1594359850.0,07-10-2020 07:44:10,0,0,True,7
1772,1594359867.0,07-10-2020 07:44:27,2,2,True,44
1773,1594359885.0,07-10-2020 07:44:45,3,3,True,762
1774,1594359906.0,07-10-2020 07:45:06,4,4,True,316
1775,1594359924.0,07-10-2020 07:45:24,5,5,True,418
1776,1594359948.0,07-10-2020 07:45:48,4,4,True,725
1777,1594359972.0,07-10-2020 07:46:12,2,2,True,784
1778,1594359991.0,07-10-2020 07:46:31,3,3,True,302
1779,1594360003.0,07-10-2020 07:46:43,1,1,True,428
1780,1594360016.0,07-10-2020 07:46:56,3,3,False,424
1781,1594360026.0,07-10-2020 07:47:06,0,0,True,792
1782,1594360038.0,07-10-2020 07:47:18,6,6,True,510
1783,1594360051.0,07-10-2020 07:47:31,4,4,True,186
1784,1594360068.0,07-10-2020 07:47:48,0,0,True,363
1785,1594360090.0,07-10-2020 07:48:10,2,2,True,651
1786,1594360101.0,07-10-2020 07:48:21,4,4,True,471
1787,1594360121.0,07-10-2020 07:48:41,6,6,True,475
1788,1594360134.0,07-10-2020 07:48:54,5,5,True,86
1789,1594360154.0,07-10-2020 07:49:14,6,6,True,385
1790,1594360166.0,07-10-2020 07:49:26,2,2,True,45
1791,1594360186.0,07-10-2020 07:49:46,5,5,True,638
1792,1594360202.0,07-10-2020 07:50:02,0,0,True,628
1793,1594360222.0,07-10-2020 07:50:22,2,2,True,312
1794,1594360245.0,07-10-2020 07:50:45,1,1,True,844
1795,1594360265.0,07-10-2020 07:51:05,2,2,True,413
1796,1594360292.0,07-10-2020 07:51:32,4,4,True,722
1797,1594360312.0,07-10-2020 07:51:52,0,0,True,403
1798,1594360326.0,07-10-2020 07:52:06,1,1,True,170
1799,1594360336.0,07-10-2020 07:52:16,5,5,True,715
1800,1594360349.0,07-10-2020 07:52:29,3,3,False,301
1801,1594360367.0,07-10-2020 07:52:47,3,3,True,722
1802,1594360382.0,07-10-2020 07:53:02,2,2,True,304
1803,1594360409.0,07-10-2020 07:53:29,1,1,True,432
1804,1594360432.0,07-10-2020 07:53:52,2,2,True,824
1805,1594360447.0,07-10-2020 07:54:07,9,9,True,581
1806,1594360462.0,07-10-2020 07:54:22,0,0,True,96
1807,1594360476.0,07-10-2020 07:54:36,0,0,True,453
1808,1594360489.0,07-10-2020 07:54:49,0,0,True,527
1809,1594360508.0,07-10-2020 07:55:08,6,6,True,301
1810,1594360527.0,07-10-2020 07:55:27,1,1,True,661
1811,1594360544.0,07-10-2020 07:55:44,1,1,False,340
1812,1594360558.0,07-10-2020 07:55:58,2,2,True,514
1813,1594360582.0,07-10-2020 07:56:22,4,4,True,167
1814,1594360599.0,07-10-2020 07:56:39,4,4,True,899
1815,1594360625.0,07-10-2020 07:57:05,3,3,True,220
1816,1594360648.0,07-10-2020 07:57:28,4,4,False,668
1817,1594360661.0,07-10-2020 07:57:41,7,7,True,645
1818,1594360676.0,07-10-2020 07:57:56,2,2,True,557
1819,1594360685.0,07-10-2020 07:58:05,1,1,True,16
1820,1594360707.0,07-10-2020 07:58:27,0,0,True,873
1821,1594360723.0,07-10-2020 07:58:43,5,5,True,578
1822,1594360740.0,07-10-2020 07:59:00,0,0,True,434
1823,1594360756.0,07-10-2020 07:59:16,5,5,True,613
1824,1594360777.0,07-10-2020 07:59:37,0,0,True,678
1825,1594360790.0,07-10-2020 07:59:50,6,6,True,181
1826,1594360804.0,07-10-2020 08:00:04,1,1,True,764
1827,1594360831.0,07-10-2020 08:00:31,7,7,True,702
1828,1594360845.0,07-10-2020 08:00:45,1,1,True,97
1829,1594360864.0,07-10-2020 08:01:04,2,2,True,80
1830,1594360886.0,07-10-2020 08:01:26,1,1,True,199
1831,1594360900.0,07-10-2020 08:01:40,8,8,True,810
1832,1594360920.0,07-10-2020 08:02:00,0,0,True,585
1833,1594360933.0,07-10-2020 08:02:13,2,2,True,536
1834,1594360953.0,07-10-2020 08:02:33,11,11,True,64
1835,1594360968.0,07-10-2020 08:02:48,3,3,True,735
1836,1594360984.0,07-10-2020 08:03:04,2,2,True,728
1837,1594361004.0,07-10-2020 08:03:24,2,2,True,98
1838,1594361025.0,07-10-2020 08:03:45,2,2,True,774
1839,1594361042.0,07-10-2020 08:04:02,3,3,True,600
1840,1594361065.0,07-10-2020 08:04:25,7,7,True,878
1841,1594361080.0,07-10-2020 08:04:40,4,4,True,235
1842,1594361110.0,07-10-2020 08:05:10,1,1,True,675
1843,1594361133.0,07-10-2020 08:05:33,8,8,True,258
1844,1594361148.0,07-10-2020 08:05:48,1,1,True,896
1845,1594361163.0,07-10-2020 08:06:03,13,13,True,53
1846,1594361186.0,07-10-2020 08:06:26,3,3,True,577
1847,1594361207.0,07-10-2020 08:06:47,4,4,True,787
1848,1594361221.0,07-10-2020 08:07:01,6,6,True,30
1849,1594361243.0,07-10-2020 08:07:23,3,3,True,166
1850,1594361262.0,07-10-2020 08:07:42,5,5,True,562
1851,1594361280.0,07-10-2020 08:08:00,4,4,True,30
1852,1594361301.0,07-10-2020 08:08:21,4,4,True,726
1853,1594361320.0,07-10-2020 08:08:40,2,2,False,453
1854,1594361338.0,07-10-2020 08:08:58,0,0,True,786
1855,1594361358.0,07-10-2020 08:09:18,6,6,True,262
1856,1594361377.0,07-10-2020 08:09:37,8,8,True,295
1857,1594361394.0,07-10-2020 08:09:54,5,5,True,408
1858,1594361415.0,07-10-2020 08:10:15,6,6,True,68
1859,1594361437.0,07-10-2020 08:10:37,1,1,True,28
1860,1594361456.0,07-10-2020 08:10:56,2,2,False,143
1861,1594361492.0,07-10-2020 08:11:32,3,3,True,748
1862,1594361520.0,07-10-2020 08:12:00,3,3,False,690
1863,1594361550.0,07-10-2020 08:12:30,8,8,True,13
1864,1594361566.0,07-10-2020 08:12:46,6,6,True,333
1865,1594361589.0,07-10-2020 08:13:09,8,8,True,164
1866,1594361610.0,07-10-2020 08:13:30,1,1,True,164
1867,1594361633.0,07-10-2020 08:13:53,4,4,True,470
1868,1594361652.0,07-10-2020 08:14:12,3,3,True,860
1869,1594361666.0,07-10-2020 08:14:26,11,11,True,22
1870,1594361690.0,07-10-2020 08:14:50,7,7,True,20
1871,1594361717.0,07-10-2020 08:15:17,2,2,True,839
1872,1594361734.0,07-10-2020 08:15:34,3,3,False,273
1873,1594361757.0,07-10-2020 08:15:57,8,8,True,707
1874,1594361775.0,07-10-2020 08:16:15,6,6,True,306
1875,1594361791.0,07-10-2020 08:16:31,2,2,True,245
1876,1594361814.0,07-10-2020 08:16:54,13,13,True,507
1877,1594361834.0,07-10-2020 08:17:14,1,1,True,543
1878,1594361855.0,07-10-2020 08:17:35,3,3,True,249
1879,1594361875.0,07-10-2020 08:17:55,2,2,True,379
1880,1594361899.0,07-10-2020 08:18:19,7,7,True,463
1881,1594361913.0,07-10-2020 08:18:33,3,3,True,324
1882,1594361945.0,07-10-2020 08:19:05,7,7,True,230
1883,1594361967.0,07-10-2020 08:19:27,6,6,True,383
1884,1594361990.0,07-10-2020 08:19:50,9,9,True,363
1885,1594362017.0,07-10-2020 08:20:17,2,2,True,134
1886,1594362030.0,07-10-2020 08:20:30,8,8,True,470
1887,1594362050.0,07-10-2020 08:20:50,5,5,True,418
1888,1594362067.0,07-10-2020 08:21:07,8,8,True,608
1889,1594362091.0,07-10-2020 08:21:31,4,4,True,725
1890,1594362117.0,07-10-2020 08:21:57,4,4,True,150
1891,1594362134.0,07-10-2020 08:22:14,5,5,True,565
1892,1594362149.0,07-10-2020 08:22:29,0,0,True,74
1893,1594362168.0,07-10-2020 08:22:48,5,5,True,811
1894,1594362189.0,07-10-2020 08:23:09,5,5,True,117
1895,1594362204.0,07-10-2020 08:23:24,2,2,True,439
1896,1594362221.0,07-10-2020 08:23:41,4,4,True,432
1897,1594362245.0,07-10-2020 08:24:05,2,2,True,716
1898,1594362272.0,07-10-2020 08:24:32,1,1,True,436
1899,1594362293.0,07-10-2020 08:24:53,6,6,True,622
1900,1594362317.0,07-10-2020 08:25:17,1,1,True,372
1901,1594362344.0,07-10-2020 08:25:44,1,1,True,89
1902,1594362366.0,07-10-2020 08:26:06,5,5,True,421
1903,1594362392.0,07-10-2020 08:26:32,0,0,True,436
1904,1594362406.0,07-10-2020 08:26:46,6,6,True,576
1905,1594362421.0,07-10-2020 08:27:01,1,1,True,817
1906,1594362441.0,07-10-2020 08:27:21,4,4,True,479
1907,1594362466.0,07-10-2020 08:27:46,6,6,True,786
1908,1594362486.0,07-10-2020 08:28:06,1,1,True,534
1909,1594362506.0,07-10-2020 08:28:26,5,5,True,277
1910,1594362522.0,07-10-2020 08:28:42,2,2,True,589
1911,1594362547.0,07-10-2020 08:29:07,5,5,True,765
1912,1594362567.0,07-10-2020 08:29:27,1,1,True,262
1913,1594362587.0,07-10-2020 08:29:47,1,1,True,478
1914,1594362610.0,07-10-2020 08:30:10,3,3,True,787
1915,1594362636.0,07-10-2020 08:30:36,0,0,True,7
1916,1594362649.0,07-10-2020 08:30:49,1,1,True,65
1917,1594362676.0,07-10-2020 08:31:16,2,2,True,199
1918,1594362699.0,07-10-2020 08:31:39,7,7,True,592
1919,1594362725.0,07-10-2020 08:32:05,3,3,True,24
1920,1594362750.0,07-10-2020 08:32:30,5,5,True,508
1921,1594362766.0,07-10-2020 08:32:46,5,5,True,597
1922,1594362784.0,07-10-2020 08:33:04,2,2,True,370
1923,1594362810.0,07-10-2020 08:33:30,3,3,True,737
1924,1594362836.0,07-10-2020 08:33:56,2,2,True,435
1925,1594362862.0,07-10-2020 08:34:22,4,4,True,656
1926,1594362880.0,07-10-2020 08:34:40,2,2,True,715
1927,1594362903.0,07-10-2020 08:35:03,1,1,True,194
1928,1594362927.0,07-10-2020 08:35:27,7,7,True,128
1929,1594362954.0,07-10-2020 08:35:54,0,0,True,670
1930,1594362972.0,07-10-2020 08:36:12,2,2,True,723
1931,1594362994.0,07-10-2020 08:36:34,4,4,False,59
1932,1594363021.0,07-10-2020 08:37:01,6,6,True,356
1933,1594363044.0,07-10-2020 08:37:24,4,4,True,175
1934,1594363063.0,07-10-2020 08:37:43,2,2,False,391
1935,1594363086.0,07-10-2020 08:38:06,4,4,True,766
1936,1594363108.0,07-10-2020 08:38:28,2,2,True,60
1937,1594363124.0,07-10-2020 08:38:44,5,5,True,846
1938,1594363146.0,07-10-2020 08:39:06,1,1,True,898
1939,1594363169.0,07-10-2020 08:39:29,2,2,True,805
1940,1594363192.0,07-10-2020 08:39:52,0,0,True,580
1941,1594363226.0,07-10-2020 08:40:26,2,2,True,368
1942,1594363245.0,07-10-2020 08:40:45,2,2,True,571
1943,1594363260.0,07-10-2020 08:41:00,5,5,True,18
1944,1594363282.0,07-10-2020 08:41:22,5,5,True,78
1945,1594363310.0,07-10-2020 08:41:50,3,3,True,598
1946,1594363336.0,07-10-2020 08:42:16,8,8,True,572
1947,1594363356.0,07-10-2020 08:42:36,6,6,True,498
1948,1594363381.0,07-10-2020 08:43:01,8,8,True,396
1949,1594363406.0,07-10-2020 08:43:26,3,3,True,577
1950,1594363438.0,07-10-2020 08:43:58,4,4,True,326
1951,1594363464.0,07-10-2020 08:44:24,3,3,True,281
1952,1594363495.0,07-10-2020 08:44:55,3,3,True,843
1953,1594363517.0,07-10-2020 08:45:17,2,2,True,824
1954,1594363543.0,07-10-2020 08:45:43,0,0,False,213
1955,1594363571.0,07-10-2020 08:46:11,6,6,True,668
1956,1594363596.0,07-10-2020 08:46:36,4,4,True,269
1957,1594363614.0,07-10-2020 08:46:54,4,4,True,188
1958,1594363643.0,07-10-2020 08:47:23,6,6,True,737
1959,1594363665.0,07-10-2020 08:47:45,4,4,True,647
1960,1594363690.0,07-10-2020 08:48:10,2,2,True,705
1961,1594363721.0,07-10-2020 08:48:41,4,4,True,665
1962,1594363750.0,07-10-2020 08:49:10,11,11,True,300
1963,1594363784.0,07-10-2020 08:49:44,1,1,True,332
1964,1594363811.0,07-10-2020 08:50:11,1,1,True,57
1965,1594363841.0,07-10-2020 08:50:41,6,6,True,43
1966,1594363869.0,07-10-2020 08:51:09,5,5,True,307
1967,1594363892.0,07-10-2020 08:51:32,9,9,True,327
1968,1594363918.0,07-10-2020 08:51:58,3,3,True,378
1969,1594363938.0,07-10-2020 08:52:18,2,2,True,524
1970,1594363960.0,07-10-2020 08:52:40,5,5,True,824
1971,1594363996.0,07-10-2020 08:53:16,0,0,True,481
1972,1594364015.0,07-10-2020 08:53:35,4,4,True,711
1973,1594364035.0,07-10-2020 08:53:55,0,0,True,820
1974,1594364052.0,07-10-2020 08:54:12,0,0,True,652
1975,1594364076.0,07-10-2020 08:54:36,7,7,True,785
1976,1594364098.0,07-10-2020 08:54:58,0,0,True,791
1977,1594364125.0,07-10-2020 08:55:25,4,4,True,406
1978,1594364149.0,07-10-2020 08:55:49,4,4,True,808
1979,1594364169.0,07-10-2020 08:56:09,10,10,True,124
1980,1594364197.0,07-10-2020 08:56:37,2,2,True,656
1981,1594364224.0,07-10-2020 08:57:04,6,6,True,544
1982,1594364253.0,07-10-2020 08:57:33,4,4,True,433
1983,1594364274.0,07-10-2020 08:57:54,5,5,False,772
1984,1594364294.0,07-10-2020 08:58:14,2,2,True,217
1985,1594364320.0,07-10-2020 08:58:40,4,4,True,898
1986,1594364351.0,07-10-2020 08:59:11,4,4,True,587
1987,1594364383.0,07-10-2020 08:59:43,4,4,True,401
1988,1594364408.0,07-10-2020 09:00:08,1,1,True,123
1989,1594364434.0,07-10-2020 09:00:34,1,1,True,170
1990,1594364459.0,07-10-2020 09:00:59,1,1,True,519
1991,1594364491.0,07-10-2020 09:01:31,0,0,True,597
1992,1594364515.0,07-10-2020 09:01:55,7,7,True,366
1993,1594364543.0,07-10-2020 09:02:23,4,4,True,595
1994,1594364573.0,07-10-2020 09:02:53,6,6,True,343
1995,1594364599.0,07-10-2020 09:03:19,4,4,True,775
1996,1594364637.0,07-10-2020 09:03:57,8,8,True,396
1997,1594364661.0,07-10-2020 09:04:21,5,5,True,500
1998,1594364687.0,07-10-2020 09:04:47,3,3,True,82
1999,1594364713.0,07-10-2020 09:05:13,1,1,True,99
2000,1594364743.0,07-10-2020 09:05:43,4,4,True,210
2001,1594364769.0,07-10-2020 09:06:09,3,3,True,853
2002,1594364798.0,07-10-2020 09:06:38,2,2,True,451
2003,1594364830.0,07-10-2020 09:07:10,9,9,True,593
2004,1594364851.0,07-10-2020 09:07:31,4,4,True,439
2005,1594364882.0,07-10-2020 09:08:02,1,1,True,690
2006,1594364908.0,07-10-2020 09:08:28,2,2,False,24
2007,1594364941.0,07-10-2020 09:09:01,5,5,True,376
2008,1594364961.0,07-10-2020 09:09:21,1,1,True,430
2009,1594364990.0,07-10-2020 09:09:50,4,4,True,20
2010,1594365013.0,07-10-2020 09:10:13,8,8,True,656
2011,1594365045.0,07-10-2020 09:10:45,1,1,True,717
2012,1594365072.0,07-10-2020 09:11:12,0,0,True,376
2013,1594365106.0,07-10-2020 09:11:46,3,3,True,294
2014,1594365135.0,07-10-2020 09:12:15,2,2,True,898
2015,1594365161.0,07-10-2020 09:12:41,2,2,True,636
2016,1594365183.0,07-10-2020 09:13:03,1,1,False,521
2017,1594365218.0,07-10-2020 09:13:38,1,1,True,466
2018,1594365246.0,07-10-2020 09:14:06,3,3,True,610
2019,1594365272.0,07-10-2020 09:14:32,7,7,True,780
2020,1594365306.0,07-10-2020 09:15:06,2,2,False,474
2021,1594365336.0,07-10-2020 09:15:36,4,4,True,465
2022,1594365368.0,07-10-2020 09:16:08,3,3,False,299
2023,1594365389.0,07-10-2020 09:16:29,5,5,True,503
2024,1594365412.0,07-10-2020 09:16:52,0,0,True,355
2025,1594365443.0,07-10-2020 09:17:23,4,4,True,503
2026,1594365486.0,07-10-2020 09:18:06,2,2,True,207
2027,1594365516.0,07-10-2020 09:18:36,8,8,True,74
2028,1594365550.0,07-10-2020 09:19:10,1,1,True,861
2029,1594365578.0,07-10-2020 09:19:38,1,1,True,96
2030,1594366642.0,07-10-2020 09:37:22,8,8,True,389
2031,1594366668.0,07-10-2020 09:37:48,6,6,True,586
2032,1594366714.0,07-10-2020 09:38:34,2,2,True,151
2033,1594366754.0,07-10-2020 09:39:14,10,10,True,894
2034,1594366788.0,07-10-2020 09:39:48,3,3,True,147
2035,1594366818.0,07-10-2020 09:40:18,2,2,True,4
2036,1594366860.0,07-10-2020 09:41:00,7,7,True,323
2037,1594366912.0,07-10-2020 09:41:52,5,5,True,610
2038,1594366942.0,07-10-2020 09:42:22,4,4,True,279
2039,1594366974.0,07-10-2020 09:42:54,8,8,True,814
2040,1594367009.0,07-10-2020 09:43:29,7,7,False,285
2041,1594368058.0,07-10-2020 10:00:58,3,3,True,206
2042,1594368096.0,07-10-2020 10:01:36,1,1,False,350
2043,1594368138.0,07-10-2020 10:02:18,4,4,True,815
2044,1594368174.0,07-10-2020 10:02:54,6,6,True,470
