identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total
7974,1594440691.0,07-11-2020 06:11:31,5,1,5
7975,1594440696.0,07-11-2020 06:11:36,4,1,4
7976,1594440699.0,07-11-2020 06:11:39,6,1,6
7977,1594440700.0,07-11-2020 06:11:40,0,1,0
7978,1594440703.0,07-11-2020 06:11:43,1,1,1
7979,1594440704.0,07-11-2020 06:11:44,6,1,6
7980,1594440705.0,07-11-2020 06:11:45,3,1,3
7981,1594440708.0,07-11-2020 06:11:48,1,1,1
7982,1594440710.0,07-11-2020 06:11:50,6,1,6
7983,1594440712.0,07-11-2020 06:11:52,7,1,7
7984,1594440712.0,07-11-2020 06:11:52,3,1,3
7985,1594440713.0,07-11-2020 06:11:53,2,1,2
7986,1594440717.0,07-11-2020 06:11:57,1,1,1
7987,1594440718.0,07-11-2020 06:11:58,2,1,2
7988,1594440719.0,07-11-2020 06:11:59,6,1,6
7989,1594440720.0,07-11-2020 06:12:00,1,1,1
7990,1594440722.0,07-11-2020 06:12:02,0,1,0
7991,1594440724.0,07-11-2020 06:12:04,1,1,1
7992,1594440728.0,07-11-2020 06:12:08,3,1,3
7993,1594440728.0,07-11-2020 06:12:08,3,1,3
7994,1594440730.0,07-11-2020 06:12:10,4,1,4
7995,1594440735.0,07-11-2020 06:12:15,0,1,0
7996,1594440736.0,07-11-2020 06:12:16,2,1,2
7997,1594440737.0,07-11-2020 06:12:17,4,1,4
7998,1594440742.0,07-11-2020 06:12:22,7,1,7
7999,1594440744.0,07-11-2020 06:12:24,3,1,3
8000,1594440747.0,07-11-2020 06:12:27,7,1,7
8001,1594440751.0,07-11-2020 06:12:31,3,1,3
8002,1594440752.0,07-11-2020 06:12:32,5,1,5
8003,1594440755.0,07-11-2020 06:12:35,7,1,7
8004,1594440756.0,07-11-2020 06:12:36,2,1,2
8005,1594440758.0,07-11-2020 06:12:38,4,1,4
8006,1594440760.0,07-11-2020 06:12:40,3,1,3
8007,1594440762.0,07-11-2020 06:12:42,2,1,2
8008,1594440765.0,07-11-2020 06:12:45,4,1,4
8009,1594440765.0,07-11-2020 06:12:45,0,1,0
8010,1594440769.0,07-11-2020 06:12:49,1,1,1
8011,1594440770.0,07-11-2020 06:12:50,0,1,0
8012,1594440773.0,07-11-2020 06:12:53,0,1,0
8013,1594440780.0,07-11-2020 06:13:00,2,1,2
8014,1594440780.0,07-11-2020 06:13:00,1,1,1
8015,1594440782.0,07-11-2020 06:13:02,8,1,8
8016,1594440784.0,07-11-2020 06:13:04,7,1,7
8017,1594440787.0,07-11-2020 06:13:07,1,1,1
8018,1594440787.0,07-11-2020 06:13:07,4,1,4
8019,1594440788.0,07-11-2020 06:13:08,2,1,2
8020,1594440791.0,07-11-2020 06:13:11,8,1,8
8021,1594440793.0,07-11-2020 06:13:13,8,1,8
8022,1594440795.0,07-11-2020 06:13:15,11,1,11
8023,1594440797.0,07-11-2020 06:13:17,4,1,4
8024,1594440800.0,07-11-2020 06:13:20,1,1,1
8025,1594440803.0,07-11-2020 06:13:23,6,1,6
8026,1594440803.0,07-11-2020 06:13:23,0,1,0
8027,1594440808.0,07-11-2020 06:13:28,5,1,5
8028,1594440810.0,07-11-2020 06:13:30,6,1,6
8029,1594440814.0,07-11-2020 06:13:34,4,1,4
8030,1594440820.0,07-11-2020 06:13:40,1,1,1
8031,1594440821.0,07-11-2020 06:13:41,4,1,4
8032,1594440821.0,07-11-2020 06:13:41,1,1,1
8033,1594440823.0,07-11-2020 06:13:43,4,1,4
8034,1594440828.0,07-11-2020 06:13:48,3,1,3
8035,1594440833.0,07-11-2020 06:13:53,3,1,3
8036,1594440834.0,07-11-2020 06:13:54,5,1,5
8037,1594440834.0,07-11-2020 06:13:54,1,1,1
8038,1594440836.0,07-11-2020 06:13:56,4,1,4
8039,1594440838.0,07-11-2020 06:13:58,0,1,0
8040,1594440839.0,07-11-2020 06:13:59,1,1,1
8041,1594440840.0,07-11-2020 06:14:00,1,1,1
8042,1594440844.0,07-11-2020 06:14:04,3,1,3
8043,1594440845.0,07-11-2020 06:14:05,7,1,7
8044,1594440849.0,07-11-2020 06:14:09,5,1,5
8045,1594440851.0,07-11-2020 06:14:11,6,1,6
8046,1594440853.0,07-11-2020 06:14:13,5,1,5
8047,1594440858.0,07-11-2020 06:14:18,4,1,4
8048,1594440861.0,07-11-2020 06:14:21,4,1,4
8049,1594440865.0,07-11-2020 06:14:25,9,1,9
8050,1594440867.0,07-11-2020 06:14:27,5,1,5
8051,1594440867.0,07-11-2020 06:14:27,9,1,9
8052,1594441854.0,07-11-2020 06:30:54,4,1,4
8053,1594441859.0,07-11-2020 06:30:59,1,1,1
8054,1594441863.0,07-11-2020 06:31:03,3,1,3
8055,1594441868.0,07-11-2020 06:31:08,6,1,6
8056,1594441875.0,07-11-2020 06:31:15,6,1,6
8057,1594441878.0,07-11-2020 06:31:18,3,1,3
8058,1594441883.0,07-11-2020 06:31:23,1,1,1
8059,1594441885.0,07-11-2020 06:31:25,3,1,3
8060,1594441888.0,07-11-2020 06:31:28,2,1,2
8061,1594441890.0,07-11-2020 06:31:30,4,1,4
8062,1594441893.0,07-11-2020 06:31:33,0,1,0
8063,1594441900.0,07-11-2020 06:31:40,1,1,1
8064,1594441905.0,07-11-2020 06:31:45,1,1,1
8065,1594441910.0,07-11-2020 06:31:50,5,1,5
8066,1594441917.0,07-11-2020 06:31:57,0,1,0
8067,1594441921.0,07-11-2020 06:32:01,4,1,4
8068,1594441924.0,07-11-2020 06:32:04,0,1,0
8069,1594441927.0,07-11-2020 06:32:07,6,1,6
8070,1594441934.0,07-11-2020 06:32:14,4,1,4
8071,1594441936.0,07-11-2020 06:32:16,11,1,11
8072,1594441941.0,07-11-2020 06:32:21,5,1,5
8073,1594441945.0,07-11-2020 06:32:25,2,1,2
8074,1594441950.0,07-11-2020 06:32:30,5,1,5
8075,1594441956.0,07-11-2020 06:32:36,7,1,7
8076,1594441960.0,07-11-2020 06:32:40,9,1,9
8077,1594441964.0,07-11-2020 06:32:44,1,1,1
8078,1594441968.0,07-11-2020 06:32:48,4,1,4
8079,1594441973.0,07-11-2020 06:32:53,0,1,0
8080,1594441976.0,07-11-2020 06:32:56,10,1,10
8081,1594441978.0,07-11-2020 06:32:58,5,1,5
8082,1594441981.0,07-11-2020 06:33:01,3,1,3
8083,1594441985.0,07-11-2020 06:33:05,2,1,2
8084,1594441988.0,07-11-2020 06:33:08,3,1,3
8085,1594441995.0,07-11-2020 06:33:15,9,1,9
8086,1594441997.0,07-11-2020 06:33:17,6,1,6
8087,1594442003.0,07-11-2020 06:33:23,6,1,6
8088,1594442014.0,07-11-2020 06:33:34,0,1,0
8089,1594442017.0,07-11-2020 06:33:37,5,1,5
8090,1594442023.0,07-11-2020 06:33:43,4,1,4
8091,1594442025.0,07-11-2020 06:33:45,7,1,7
8092,1594442028.0,07-11-2020 06:33:48,3,1,3
8093,1594442035.0,07-11-2020 06:33:55,3,1,3
8094,1594442041.0,07-11-2020 06:34:01,6,1,6
8095,1594442043.0,07-11-2020 06:34:03,5,1,5
8096,1594442044.0,07-11-2020 06:34:04,5,1,5
8097,1594442051.0,07-11-2020 06:34:11,4,1,4
8098,1594442058.0,07-11-2020 06:34:18,5,1,5
8099,1594442061.0,07-11-2020 06:34:21,2,1,2
8100,1594442064.0,07-11-2020 06:34:24,7,1,7
8101,1594442066.0,07-11-2020 06:34:26,3,1,3
8102,1594443106.0,07-11-2020 06:51:46,4,1,4
8103,1594443111.0,07-11-2020 06:51:51,2,1,2
8104,1594443119.0,07-11-2020 06:51:59,5,1,5
8105,1594443126.0,07-11-2020 06:52:06,7,1,7
8106,1594443132.0,07-11-2020 06:52:12,2,1,2
8107,1594443144.0,07-11-2020 06:52:24,4,1,4
8108,1594443148.0,07-11-2020 06:52:28,1,1,1
8109,1594443156.0,07-11-2020 06:52:36,2,1,2
8110,1594443164.0,07-11-2020 06:52:44,5,1,5
8111,1594443170.0,07-11-2020 06:52:50,4,1,4
8112,1594443177.0,07-11-2020 06:52:57,1,1,1
8113,1594443183.0,07-11-2020 06:53:03,1,1,1
8114,1594443192.0,07-11-2020 06:53:12,4,1,4
8115,1594443200.0,07-11-2020 06:53:20,3,1,3
8116,1594443205.0,07-11-2020 06:53:25,0,1,0
8117,1594443209.0,07-11-2020 06:53:29,1,1,1
8118,1594443214.0,07-11-2020 06:53:34,6,1,6
8119,1594443219.0,07-11-2020 06:53:39,3,1,3
8120,1594443222.0,07-11-2020 06:53:42,4,1,4
8121,1594443229.0,07-11-2020 06:53:49,5,1,5
8122,1594443234.0,07-11-2020 06:53:54,3,1,3
8123,1594443241.0,07-11-2020 06:54:01,5,1,5
8124,1594443252.0,07-11-2020 06:54:12,5,1,5
8125,1594443261.0,07-11-2020 06:54:21,0,1,0
8126,1594443264.0,07-11-2020 06:54:24,5,1,5
8127,1594443268.0,07-11-2020 06:54:28,4,1,4
8128,1594443277.0,07-11-2020 06:54:37,8,1,8
8129,1594443284.0,07-11-2020 06:54:44,4,1,4
8130,1594443292.0,07-11-2020 06:54:52,3,1,3
8131,1594443298.0,07-11-2020 06:54:58,5,1,5
8132,1594443304.0,07-11-2020 06:55:04,1,1,1
8133,1594443312.0,07-11-2020 06:55:12,3,1,3
8134,1594443319.0,07-11-2020 06:55:19,2,1,2
8135,1594443324.0,07-11-2020 06:55:24,5,1,5
8136,1594443333.0,07-11-2020 06:55:33,6,1,6
8137,1594443339.0,07-11-2020 06:55:39,3,1,3
8138,1594443347.0,07-11-2020 06:55:47,11,1,11
8139,1594443353.0,07-11-2020 06:55:53,5,1,5
8140,1594443362.0,07-11-2020 06:56:02,1,1,1
8141,1594443364.0,07-11-2020 06:56:04,3,1,3
8142,1594443371.0,07-11-2020 06:56:11,6,1,6
8143,1594443379.0,07-11-2020 06:56:19,1,1,1
8144,1594443385.0,07-11-2020 06:56:25,3,1,3
8145,1594443399.0,07-11-2020 06:56:39,0,1,0
8146,1594443405.0,07-11-2020 06:56:45,2,1,2
8147,1594443413.0,07-11-2020 06:56:53,3,1,3
8148,1594443418.0,07-11-2020 06:56:58,0,1,0
8149,1594443425.0,07-11-2020 06:57:05,3,1,3
8150,1594443433.0,07-11-2020 06:57:13,1,1,1
8151,1594443436.0,07-11-2020 06:57:16,6,1,6
8152,1594443442.0,07-11-2020 06:57:22,1,1,1
8153,1594443454.0,07-11-2020 06:57:34,2,1,2
8154,1594444437.0,07-11-2020 07:13:57,2,1,2
8155,1594444447.0,07-11-2020 07:14:07,6,1,6
8156,1594444455.0,07-11-2020 07:14:15,4,1,4
8157,1594444464.0,07-11-2020 07:14:24,2,1,2
8158,1594444469.0,07-11-2020 07:14:29,4,1,4
8159,1594444477.0,07-11-2020 07:14:37,1,1,1
8160,1594444492.0,07-11-2020 07:14:52,0,1,0
8161,1594444500.0,07-11-2020 07:15:00,1,1,1
8162,1594444507.0,07-11-2020 07:15:07,1,1,1
8163,1594444516.0,07-11-2020 07:15:16,1,1,1
8164,1594444526.0,07-11-2020 07:15:26,3,1,3
8165,1594444540.0,07-11-2020 07:15:40,4,1,4
8166,1594444549.0,07-11-2020 07:15:49,3,1,3
8167,1594444556.0,07-11-2020 07:15:56,3,1,3
8168,1594444566.0,07-11-2020 07:16:06,1,1,1
8169,1594444573.0,07-11-2020 07:16:13,6,1,6
8170,1594444582.0,07-11-2020 07:16:22,4,1,4
8171,1594444596.0,07-11-2020 07:16:36,3,1,3
8172,1594444604.0,07-11-2020 07:16:44,5,1,5
8173,1594444612.0,07-11-2020 07:16:52,3,1,3
8174,1594444623.0,07-11-2020 07:17:03,3,1,3
8175,1594444635.0,07-11-2020 07:17:15,0,1,0
8176,1594444644.0,07-11-2020 07:17:24,10,1,10
8177,1594444652.0,07-11-2020 07:17:32,2,1,2
8178,1594444662.0,07-11-2020 07:17:42,3,1,3
8179,1594444673.0,07-11-2020 07:17:53,8,1,8
8180,1594444685.0,07-11-2020 07:18:05,3,1,3
8181,1594444693.0,07-11-2020 07:18:13,0,1,0
8182,1594444697.0,07-11-2020 07:18:17,1,1,1
8183,1594444712.0,07-11-2020 07:18:32,1,1,1
8184,1594444723.0,07-11-2020 07:18:43,5,1,5
8185,1594444738.0,07-11-2020 07:18:58,2,1,2
8186,1594444746.0,07-11-2020 07:19:06,2,1,2
8187,1594444755.0,07-11-2020 07:19:15,4,1,4
8188,1594444763.0,07-11-2020 07:19:23,3,1,3
8189,1594444772.0,07-11-2020 07:19:32,3,1,3
8190,1594444779.0,07-11-2020 07:19:39,2,1,2
8191,1594444786.0,07-11-2020 07:19:46,4,1,4
8192,1594444791.0,07-11-2020 07:19:51,7,1,7
8193,1594444804.0,07-11-2020 07:20:04,2,1,2
8194,1594444813.0,07-11-2020 07:20:13,2,1,2
8195,1594444820.0,07-11-2020 07:20:20,4,1,4
8196,1594444823.0,07-11-2020 07:20:23,2,1,2
8197,1594444833.0,07-11-2020 07:20:33,6,1,6
8198,1594444841.0,07-11-2020 07:20:41,10,1,10
8199,1594444854.0,07-11-2020 07:20:54,7,1,7
8200,1594444862.0,07-11-2020 07:21:02,5,1,5
8201,1594444871.0,07-11-2020 07:21:11,0,1,0
8202,1594444881.0,07-11-2020 07:21:21,7,1,7
8203,1594444893.0,07-11-2020 07:21:33,5,1,5
8204,1594444902.0,07-11-2020 07:21:42,4,1,4
8205,1594444912.0,07-11-2020 07:21:52,6,1,6
8206,1594444921.0,07-11-2020 07:22:01,1,1,1
8207,1594444938.0,07-11-2020 07:22:18,1,1,1
8208,1594444948.0,07-11-2020 07:22:28,2,1,2
8209,1594444962.0,07-11-2020 07:22:42,2,1,2
8210,1594444970.0,07-11-2020 07:22:50,1,1,1
8211,1594444976.0,07-11-2020 07:22:56,4,1,4
8212,1594444983.0,07-11-2020 07:23:03,2,1,2
8213,1594444995.0,07-11-2020 07:23:15,4,1,4
8214,1594445004.0,07-11-2020 07:23:24,8,1,8
8215,1594445015.0,07-11-2020 07:23:35,2,1,2
8216,1594445029.0,07-11-2020 07:23:49,0,1,0
8217,1594445036.0,07-11-2020 07:23:56,0,1,0
8218,1594445051.0,07-11-2020 07:24:11,2,1,2
8219,1594445058.0,07-11-2020 07:24:18,1,1,1
8220,1594445066.0,07-11-2020 07:24:26,4,1,4
8221,1594445079.0,07-11-2020 07:24:39,0,1,0
8222,1594445089.0,07-11-2020 07:24:49,5,1,5
8223,1594445100.0,07-11-2020 07:25:00,6,1,6
8224,1594445114.0,07-11-2020 07:25:14,4,1,4
8225,1594445127.0,07-11-2020 07:25:27,1,1,1
8226,1594445136.0,07-11-2020 07:25:36,2,1,2
8227,1594445154.0,07-11-2020 07:25:54,2,1,2
8228,1594445167.0,07-11-2020 07:26:07,0,1,0
8229,1594445178.0,07-11-2020 07:26:18,5,1,5
8230,1594445185.0,07-11-2020 07:26:25,8,1,8
8231,1594445191.0,07-11-2020 07:26:31,2,1,2
8232,1594445202.0,07-11-2020 07:26:42,3,1,3
8233,1594445211.0,07-11-2020 07:26:51,6,1,6
8234,1594445224.0,07-11-2020 07:27:04,2,1,2
8235,1594445242.0,07-11-2020 07:27:22,4,1,4
8236,1594445251.0,07-11-2020 07:27:31,7,1,7
8237,1594445262.0,07-11-2020 07:27:42,3,1,3
8238,1594445269.0,07-11-2020 07:27:49,6,1,6
8239,1594445286.0,07-11-2020 07:28:06,4,1,4
8240,1594445298.0,07-11-2020 07:28:18,1,1,1
8241,1594445313.0,07-11-2020 07:28:33,3,1,3
8242,1594445321.0,07-11-2020 07:28:41,3,1,3
8243,1594445331.0,07-11-2020 07:28:51,3,1,3
8244,1594445340.0,07-11-2020 07:29:00,2,1,2
8245,1594445347.0,07-11-2020 07:29:07,8,1,8
8246,1594445362.0,07-11-2020 07:29:22,9,1,9
8247,1594445371.0,07-11-2020 07:29:31,2,1,2
8248,1594445383.0,07-11-2020 07:29:43,0,1,0
8249,1594445391.0,07-11-2020 07:29:51,7,1,7
8250,1594445399.0,07-11-2020 07:29:59,4,1,4
8251,1594445414.0,07-11-2020 07:30:14,1,1,1
8252,1594445431.0,07-11-2020 07:30:31,3,1,3
8253,1594445445.0,07-11-2020 07:30:45,2,1,2
8254,1594445458.0,07-11-2020 07:30:58,5,1,5
8255,1594445467.0,07-11-2020 07:31:07,5,1,5
8256,1594445476.0,07-11-2020 07:31:16,1,1,1
8257,1594445489.0,07-11-2020 07:31:29,6,1,6
8258,1594445504.0,07-11-2020 07:31:44,1,1,1
8259,1594445512.0,07-11-2020 07:31:52,1,1,1
8260,1594445521.0,07-11-2020 07:32:01,1,1,1
8261,1594445530.0,07-11-2020 07:32:10,1,1,1
8262,1594445541.0,07-11-2020 07:32:21,2,1,2
8263,1594445554.0,07-11-2020 07:32:34,3,1,3
8264,1594446507.0,07-11-2020 07:48:27,0,1,0
8265,1594446519.0,07-11-2020 07:48:39,5,1,5
8266,1594446523.0,07-11-2020 07:48:43,0,1,0
8267,1594446538.0,07-11-2020 07:48:58,1,1,1
8268,1594446558.0,07-11-2020 07:49:18,5,1,5
8269,1594446579.0,07-11-2020 07:49:39,2,1,2
8270,1594446589.0,07-11-2020 07:49:49,3,1,3
8271,1594446607.0,07-11-2020 07:50:07,2,1,2
8272,1594446618.0,07-11-2020 07:50:18,5,1,5
8273,1594446631.0,07-11-2020 07:50:31,4,1,4
8274,1594446642.0,07-11-2020 07:50:42,4,1,4
8275,1594446657.0,07-11-2020 07:50:57,5,1,5
8276,1594446672.0,07-11-2020 07:51:12,7,1,7
8277,1594446684.0,07-11-2020 07:51:24,0,1,0
8278,1594446698.0,07-11-2020 07:51:38,7,1,7
8279,1594446716.0,07-11-2020 07:51:56,6,1,6
8280,1594446728.0,07-11-2020 07:52:08,6,1,6
8281,1594446735.0,07-11-2020 07:52:15,2,1,2
8282,1594446736.0,07-11-2020 07:52:16,5,1,5
8283,1594446747.0,07-11-2020 07:52:27,2,1,2
8284,1594446759.0,07-11-2020 07:52:39,2,1,2
8285,1594446775.0,07-11-2020 07:52:55,1,1,1
8286,1594446786.0,07-11-2020 07:53:06,7,1,7
8287,1594446800.0,07-11-2020 07:53:20,0,1,0
8288,1594446815.0,07-11-2020 07:53:35,2,1,2
8289,1594446824.0,07-11-2020 07:53:44,7,1,7
8290,1594446829.0,07-11-2020 07:53:49,3,1,3
8291,1594446839.0,07-11-2020 07:53:59,4,1,4
8292,1594446849.0,07-11-2020 07:54:09,6,1,6
8293,1594446863.0,07-11-2020 07:54:23,6,1,6
8294,1594446879.0,07-11-2020 07:54:39,1,1,1
8295,1594446891.0,07-11-2020 07:54:51,4,1,4
8296,1594446903.0,07-11-2020 07:55:03,3,1,3
8297,1594446914.0,07-11-2020 07:55:14,4,1,4
8298,1594446931.0,07-11-2020 07:55:31,5,1,5
8299,1594446948.0,07-11-2020 07:55:48,3,1,3
8300,1594446960.0,07-11-2020 07:56:00,0,1,0
8301,1594446981.0,07-11-2020 07:56:21,2,1,2
8302,1594446987.0,07-11-2020 07:56:27,6,1,6
8303,1594446997.0,07-11-2020 07:56:37,5,1,5
8304,1594447009.0,07-11-2020 07:56:49,3,1,3
8305,1594447026.0,07-11-2020 07:57:06,6,1,6
8306,1594447042.0,07-11-2020 07:57:22,9,1,9
8307,1594447054.0,07-11-2020 07:57:34,0,1,0
8308,1594447068.0,07-11-2020 07:57:48,8,1,8
8309,1594447079.0,07-11-2020 07:57:59,5,1,5
8310,1594447092.0,07-11-2020 07:58:12,5,1,5
8311,1594447106.0,07-11-2020 07:58:26,1,1,1
8312,1594447127.0,07-11-2020 07:58:47,1,1,1
8313,1594447150.0,07-11-2020 07:59:10,4,1,4
8314,1594447166.0,07-11-2020 07:59:26,11,1,11
8315,1594447185.0,07-11-2020 07:59:45,4,1,4
8316,1594447192.0,07-11-2020 07:59:52,1,1,1
8317,1594447204.0,07-11-2020 08:00:04,1,1,1
8318,1594447220.0,07-11-2020 08:00:20,4,1,4
8319,1594447235.0,07-11-2020 08:00:35,4,1,4
8320,1594447246.0,07-11-2020 08:00:46,8,1,8
8321,1594447255.0,07-11-2020 08:00:55,5,1,5
8322,1594447270.0,07-11-2020 08:01:10,2,1,2
8323,1594447288.0,07-11-2020 08:01:28,10,1,10
8324,1594447309.0,07-11-2020 08:01:49,6,1,6
8325,1594447321.0,07-11-2020 08:02:01,4,1,4
8326,1594447336.0,07-11-2020 08:02:16,7,1,7
8327,1594447350.0,07-11-2020 08:02:30,1,1,1
8328,1594447359.0,07-11-2020 08:02:39,3,1,3
8329,1594447372.0,07-11-2020 08:02:52,10,1,10
8330,1594447381.0,07-11-2020 08:03:01,4,1,4
8331,1594447394.0,07-11-2020 08:03:14,4,1,4
8332,1594447415.0,07-11-2020 08:03:35,1,1,1
8333,1594447438.0,07-11-2020 08:03:58,2,1,2
8334,1594447453.0,07-11-2020 08:04:13,0,1,0
8335,1594447462.0,07-11-2020 08:04:22,1,1,1
8336,1594447472.0,07-11-2020 08:04:32,4,1,4
8337,1594447481.0,07-11-2020 08:04:41,0,1,0
8338,1594447495.0,07-11-2020 08:04:55,2,1,2
8339,1594447506.0,07-11-2020 08:05:06,6,1,6
8340,1594447517.0,07-11-2020 08:05:17,1,1,1
8341,1594447529.0,07-11-2020 08:05:29,3,1,3
8342,1594447541.0,07-11-2020 08:05:41,1,1,1
8343,1594447556.0,07-11-2020 08:05:56,1,1,1
8344,1594447568.0,07-11-2020 08:06:08,6,1,6
8345,1594447581.0,07-11-2020 08:06:21,6,1,6
8346,1594448604.0,07-11-2020 08:23:24,3,1,3
8347,1594448620.0,07-11-2020 08:23:40,3,1,3
8348,1594448631.0,07-11-2020 08:23:51,9,1,9
8349,1594448648.0,07-11-2020 08:24:08,2,1,2
8350,1594448664.0,07-11-2020 08:24:24,4,1,4
8351,1594448679.0,07-11-2020 08:24:39,4,1,4
8352,1594448699.0,07-11-2020 08:24:59,1,1,1
8353,1594448721.0,07-11-2020 08:25:21,10,1,10
8354,1594448738.0,07-11-2020 08:25:38,7,1,7
8355,1594448756.0,07-11-2020 08:25:56,4,1,4
8356,1594448770.0,07-11-2020 08:26:10,5,1,5
8357,1594448794.0,07-11-2020 08:26:34,1,1,1
8358,1594448817.0,07-11-2020 08:26:57,4,1,4
8359,1594448836.0,07-11-2020 08:27:16,1,1,1
8360,1594448856.0,07-11-2020 08:27:36,3,1,3
8361,1594448870.0,07-11-2020 08:27:50,3,1,3
8362,1594448883.0,07-11-2020 08:28:03,4,1,4
8363,1594448898.0,07-11-2020 08:28:18,6,1,6
8364,1594448918.0,07-11-2020 08:28:38,5,1,5
8365,1594448938.0,07-11-2020 08:28:58,5,1,5
8366,1594448958.0,07-11-2020 08:29:18,4,1,4
8367,1594448978.0,07-11-2020 08:29:38,7,1,7
8368,1594448997.0,07-11-2020 08:29:57,3,1,3
8369,1594449022.0,07-11-2020 08:30:22,1,1,1
8370,1594449035.0,07-11-2020 08:30:35,9,1,9
8371,1594449044.0,07-11-2020 08:30:44,6,1,6
8372,1594449068.0,07-11-2020 08:31:08,2,1,2
8373,1594449084.0,07-11-2020 08:31:24,0,1,0
8374,1594449103.0,07-11-2020 08:31:43,1,1,1
8375,1594449122.0,07-11-2020 08:32:02,7,1,7
8376,1594449144.0,07-11-2020 08:32:24,7,1,7
8377,1594449163.0,07-11-2020 08:32:43,3,1,3
8378,1594449179.0,07-11-2020 08:32:59,0,1,0
8379,1594449197.0,07-11-2020 08:33:17,1,1,1
8380,1594449218.0,07-11-2020 08:33:38,3,1,3
8381,1594449236.0,07-11-2020 08:33:56,2,1,2
8382,1594449251.0,07-11-2020 08:34:11,3,1,3
8383,1594449268.0,07-11-2020 08:34:28,4,1,4
8384,1594449278.0,07-11-2020 08:34:38,5,1,5
8385,1594449289.0,07-11-2020 08:34:49,1,1,1
8386,1594449309.0,07-11-2020 08:35:09,0,1,0
8387,1594449325.0,07-11-2020 08:35:25,5,1,5
8388,1594449343.0,07-11-2020 08:35:43,4,1,4
8389,1594449358.0,07-11-2020 08:35:58,5,1,5
8390,1594449377.0,07-11-2020 08:36:17,1,1,1
8391,1594449403.0,07-11-2020 08:36:43,1,1,1
8392,1594449419.0,07-11-2020 08:36:59,5,1,5
8393,1594449442.0,07-11-2020 08:37:22,6,1,6
8394,1594449467.0,07-11-2020 08:37:47,1,1,1
8395,1594449481.0,07-11-2020 08:38:01,3,1,3
8396,1594449499.0,07-11-2020 08:38:19,4,1,4
8397,1594449515.0,07-11-2020 08:38:35,3,1,3
8398,1594449530.0,07-11-2020 08:38:50,7,1,7
8399,1594449544.0,07-11-2020 08:39:04,8,1,8
8400,1594449569.0,07-11-2020 08:39:29,2,1,2
8401,1594449592.0,07-11-2020 08:39:52,1,1,1
8402,1594449612.0,07-11-2020 08:40:12,1,1,1
8403,1594449625.0,07-11-2020 08:40:25,3,1,3
8404,1594449647.0,07-11-2020 08:40:47,1,1,1
8405,1594449668.0,07-11-2020 08:41:08,8,1,8
8406,1594449682.0,07-11-2020 08:41:22,1,1,1
8407,1594449700.0,07-11-2020 08:41:40,3,1,3
8408,1594449725.0,07-11-2020 08:42:05,2,1,2
8409,1594449744.0,07-11-2020 08:42:24,2,1,2
8410,1594449758.0,07-11-2020 08:42:38,1,1,1
8411,1594449777.0,07-11-2020 08:42:57,3,1,3
8412,1594449797.0,07-11-2020 08:43:17,1,1,1
8413,1594449805.0,07-11-2020 08:43:25,3,1,3
8414,1594449827.0,07-11-2020 08:43:47,4,1,4
8415,1594449844.0,07-11-2020 08:44:04,4,1,4
8416,1594449863.0,07-11-2020 08:44:23,7,1,7
8417,1594449887.0,07-11-2020 08:44:47,5,1,5
8418,1594449905.0,07-11-2020 08:45:05,1,1,1
8419,1594449933.0,07-11-2020 08:45:33,4,1,4
8420,1594449953.0,07-11-2020 08:45:53,1,1,1
8421,1594449973.0,07-11-2020 08:46:13,7,1,7
8422,1594449988.0,07-11-2020 08:46:28,2,1,2
8423,1594450004.0,07-11-2020 08:46:44,4,1,4
8424,1594450028.0,07-11-2020 08:47:08,0,1,0
8425,1594450051.0,07-11-2020 08:47:31,0,1,0
8426,1594450070.0,07-11-2020 08:47:50,7,1,7
8427,1594450092.0,07-11-2020 08:48:12,4,1,4
8428,1594450117.0,07-11-2020 08:48:37,1,1,1
8429,1594450130.0,07-11-2020 08:48:50,5,1,5
8430,1594450153.0,07-11-2020 08:49:13,4,1,4
8431,1594450176.0,07-11-2020 08:49:36,2,1,2
8432,1594450197.0,07-11-2020 08:49:57,2,1,2
8433,1594450218.0,07-11-2020 08:50:18,3,1,3
8434,1594450237.0,07-11-2020 08:50:37,6,1,6
8435,1594450265.0,07-11-2020 08:51:05,3,1,3
8436,1594450280.0,07-11-2020 08:51:20,6,1,6
8437,1594450294.0,07-11-2020 08:51:34,3,1,3
8438,1594450315.0,07-11-2020 08:51:55,5,1,5
8439,1594450342.0,07-11-2020 08:52:22,1,1,1
8440,1594450368.0,07-11-2020 08:52:48,8,1,8
8441,1594450388.0,07-11-2020 08:53:08,4,1,4
8442,1594450412.0,07-11-2020 08:53:32,2,1,2
8443,1594450433.0,07-11-2020 08:53:53,4,1,4
8444,1594450456.0,07-11-2020 08:54:16,6,1,6
8445,1594450477.0,07-11-2020 08:54:37,1,1,1
8446,1594450492.0,07-11-2020 08:54:52,1,1,1
8447,1594450512.0,07-11-2020 08:55:12,2,1,2
8448,1594451546.0,07-11-2020 09:12:26,1,1,1
8449,1594451555.0,07-11-2020 09:12:35,6,1,6
8450,1594451576.0,07-11-2020 09:12:56,3,1,3
8451,1594451600.0,07-11-2020 09:13:20,7,1,7
8452,1594451632.0,07-11-2020 09:13:52,3,1,3
8453,1594451645.0,07-11-2020 09:14:05,1,1,1
8454,1594451660.0,07-11-2020 09:14:20,7,1,7
