ID,weekday,timestamp,timestamp_string,nb_imp,price,win,seconds_notif
4507,6,1594571240.0,07-12-2020 18:27:20,4,4,True,224
4508,6,1594571248.0,07-12-2020 18:27:28,6,6,True,849
4509,6,1594571259.0,07-12-2020 18:27:39,4,4,True,656
4510,6,1594571266.0,07-12-2020 18:27:46,2,2,True,122
4511,6,1594571278.0,07-12-2020 18:27:58,4,4,True,701
4512,6,1594571288.0,07-12-2020 18:28:08,6,6,True,231
4513,6,1594571304.0,07-12-2020 18:28:24,8,8,True,260
4514,6,1594571311.0,07-12-2020 18:28:31,3,3,True,174
4515,6,1594571315.0,07-12-2020 18:28:35,7,7,True,725
4516,6,1594571329.0,07-12-2020 18:28:49,2,2,True,357
4517,6,1594571339.0,07-12-2020 18:28:59,3,3,False,395
4518,6,1594571353.0,07-12-2020 18:29:13,1,1,False,248
4519,6,1594571364.0,07-12-2020 18:29:24,6,6,True,543
4520,6,1594571375.0,07-12-2020 18:29:35,15,15,True,565
4521,6,1594571385.0,07-12-2020 18:29:45,0,0,True,501
4522,6,1594571402.0,07-12-2020 18:30:02,6,6,True,291
4523,6,1594571414.0,07-12-2020 18:30:14,0,0,True,831
4524,6,1594571423.0,07-12-2020 18:30:23,2,2,True,129
4525,6,1594571436.0,07-12-2020 18:30:36,1,1,True,894
4526,6,1594571447.0,07-12-2020 18:30:47,2,2,True,733
4527,6,1594571454.0,07-12-2020 18:30:54,2,2,True,404
4528,6,1594571466.0,07-12-2020 18:31:06,2,2,True,200
4529,6,1594571473.0,07-12-2020 18:31:13,0,0,True,828
4530,6,1594571479.0,07-12-2020 18:31:19,3,3,True,278
4531,6,1594571490.0,07-12-2020 18:31:30,6,6,True,571
4532,6,1594571505.0,07-12-2020 18:31:45,4,4,True,717
4533,6,1594571517.0,07-12-2020 18:31:57,1,1,True,208
4534,6,1594571537.0,07-12-2020 18:32:17,6,6,True,562
4535,6,1594571550.0,07-12-2020 18:32:30,1,1,True,777
4536,6,1594571562.0,07-12-2020 18:32:42,6,6,True,181
4537,6,1594571572.0,07-12-2020 18:32:52,2,2,True,137
4538,6,1594571589.0,07-12-2020 18:33:09,3,3,True,589
4539,6,1594571603.0,07-12-2020 18:33:23,8,8,True,427
4540,6,1594571617.0,07-12-2020 18:33:37,1,1,True,637
4541,6,1594571628.0,07-12-2020 18:33:48,9,9,True,850
4542,6,1594571639.0,07-12-2020 18:33:59,0,0,True,186
4543,6,1594571654.0,07-12-2020 18:34:14,3,3,True,831
4544,6,1594571662.0,07-12-2020 18:34:22,6,6,True,575
4545,6,1594571672.0,07-12-2020 18:34:32,3,3,True,881
4546,6,1594571687.0,07-12-2020 18:34:47,3,3,True,789
4547,6,1594571703.0,07-12-2020 18:35:03,8,8,True,377
4548,6,1594571716.0,07-12-2020 18:35:16,3,3,True,846
4549,6,1594571725.0,07-12-2020 18:35:25,3,3,True,473
4550,6,1594571739.0,07-12-2020 18:35:39,6,6,True,542
4551,6,1594571748.0,07-12-2020 18:35:48,1,1,True,480
4552,6,1594571764.0,07-12-2020 18:36:04,1,1,True,545
4553,6,1594571781.0,07-12-2020 18:36:21,3,3,True,513
4554,6,1594571790.0,07-12-2020 18:36:30,5,5,True,657
4555,6,1594571801.0,07-12-2020 18:36:41,6,6,True,718
4556,6,1594571811.0,07-12-2020 18:36:51,2,2,True,690
4557,6,1594571820.0,07-12-2020 18:37:00,4,4,True,35
4558,6,1594571836.0,07-12-2020 18:37:16,11,11,True,703
4559,6,1594571845.0,07-12-2020 18:37:25,2,2,True,227
4560,6,1594571850.0,07-12-2020 18:37:30,3,3,True,556
4561,6,1594571864.0,07-12-2020 18:37:44,4,4,True,67
4562,6,1594571881.0,07-12-2020 18:38:01,3,3,True,809
4563,6,1594571897.0,07-12-2020 18:38:17,1,1,True,429
4564,6,1594571910.0,07-12-2020 18:38:30,0,0,True,23
4565,6,1594571926.0,07-12-2020 18:38:46,1,1,True,406
4566,6,1594571948.0,07-12-2020 18:39:08,1,1,True,6
4567,6,1594571956.0,07-12-2020 18:39:16,1,1,True,602
4568,6,1594571966.0,07-12-2020 18:39:26,4,4,True,284
4569,6,1594571977.0,07-12-2020 18:39:37,3,3,True,454
4570,6,1594571990.0,07-12-2020 18:39:50,4,4,True,373
4571,6,1594572005.0,07-12-2020 18:40:05,4,4,True,303
4572,6,1594572015.0,07-12-2020 18:40:15,1,1,True,621
4573,6,1594572030.0,07-12-2020 18:40:30,0,0,True,415
4574,6,1594572047.0,07-12-2020 18:40:47,1,1,True,667
4575,6,1594572062.0,07-12-2020 18:41:02,0,0,True,412
4576,6,1594572069.0,07-12-2020 18:41:09,7,7,True,676
4577,6,1594572083.0,07-12-2020 18:41:23,6,6,True,291
4578,6,1594572098.0,07-12-2020 18:41:38,4,4,False,548
4579,6,1594572116.0,07-12-2020 18:41:56,7,7,True,887
4580,6,1594572126.0,07-12-2020 18:42:06,3,3,True,586
4581,6,1594572144.0,07-12-2020 18:42:24,8,8,True,47
4582,6,1594572159.0,07-12-2020 18:42:39,2,2,True,687
4583,6,1594572172.0,07-12-2020 18:42:52,2,2,True,801
4584,6,1594572184.0,07-12-2020 18:43:04,1,1,True,322
4585,6,1594572196.0,07-12-2020 18:43:16,6,6,True,145
4586,6,1594572205.0,07-12-2020 18:43:25,5,5,True,348
4587,6,1594572224.0,07-12-2020 18:43:44,7,7,True,180
4588,6,1594572237.0,07-12-2020 18:43:57,3,3,True,597
4589,6,1594572248.0,07-12-2020 18:44:08,1,1,True,827
4590,6,1594572263.0,07-12-2020 18:44:23,4,4,True,577
4591,6,1594572276.0,07-12-2020 18:44:36,6,6,True,35
4592,6,1594572287.0,07-12-2020 18:44:47,8,8,True,519
4593,6,1594572301.0,07-12-2020 18:45:01,4,4,True,525
4594,6,1594572316.0,07-12-2020 18:45:16,1,1,True,435
4595,6,1594572334.0,07-12-2020 18:45:34,3,3,True,552
4596,6,1594572349.0,07-12-2020 18:45:49,7,7,True,126
4597,6,1594572360.0,07-12-2020 18:46:00,5,5,True,695
4598,6,1594572379.0,07-12-2020 18:46:19,5,5,False,625
4599,6,1594572393.0,07-12-2020 18:46:33,2,2,True,205
4600,6,1594572404.0,07-12-2020 18:46:44,1,1,True,306
4601,6,1594572425.0,07-12-2020 18:47:05,0,0,True,213
4602,6,1594572443.0,07-12-2020 18:47:23,0,0,True,732
4603,6,1594572460.0,07-12-2020 18:47:40,7,7,True,654
4604,6,1594572480.0,07-12-2020 18:48:00,6,6,True,516
4605,6,1594572498.0,07-12-2020 18:48:18,3,3,False,715
4606,6,1594572510.0,07-12-2020 18:48:30,3,3,True,669
4607,6,1594572522.0,07-12-2020 18:48:42,4,4,True,306
4608,6,1594572536.0,07-12-2020 18:48:56,2,2,False,517
4609,6,1594572554.0,07-12-2020 18:49:14,1,1,True,438
4610,6,1594572568.0,07-12-2020 18:49:28,6,6,True,648
4611,6,1594572581.0,07-12-2020 18:49:41,4,4,True,893
4612,6,1594572600.0,07-12-2020 18:50:00,6,6,True,432
4613,6,1594572616.0,07-12-2020 18:50:16,3,3,True,765
4614,6,1594572630.0,07-12-2020 18:50:30,2,2,True,375
4615,6,1594572645.0,07-12-2020 18:50:45,2,2,True,598
4616,6,1594572658.0,07-12-2020 18:50:58,3,3,True,321
4617,6,1594572673.0,07-12-2020 18:51:13,1,1,True,297
4618,6,1594572690.0,07-12-2020 18:51:30,0,0,True,857
4619,6,1594572711.0,07-12-2020 18:51:51,6,6,False,244
4620,6,1594572726.0,07-12-2020 18:52:06,1,1,True,165
4621,6,1594572740.0,07-12-2020 18:52:20,1,1,True,328
4622,6,1594572756.0,07-12-2020 18:52:36,2,2,True,412
4623,6,1594572773.0,07-12-2020 18:52:53,1,1,True,833
4624,6,1594572793.0,07-12-2020 18:53:13,2,2,True,496
4625,6,1594572805.0,07-12-2020 18:53:25,4,4,True,189
4626,6,1594572818.0,07-12-2020 18:53:38,2,2,True,409
4627,6,1594572834.0,07-12-2020 18:53:54,2,2,True,196
4628,6,1594572849.0,07-12-2020 18:54:09,3,3,True,57
4629,6,1594572871.0,07-12-2020 18:54:31,8,8,True,694
4630,6,1594572890.0,07-12-2020 18:54:50,4,4,True,130
4631,6,1594572912.0,07-12-2020 18:55:12,6,6,True,244
4632,6,1594572928.0,07-12-2020 18:55:28,4,4,True,129
4633,6,1594572944.0,07-12-2020 18:55:44,1,1,True,340
4634,6,1594572965.0,07-12-2020 18:56:05,2,2,True,704
4635,6,1594572977.0,07-12-2020 18:56:17,0,0,True,847
4636,6,1594572999.0,07-12-2020 18:56:39,2,2,True,846
4637,6,1594573017.0,07-12-2020 18:56:57,4,4,True,139
4638,6,1594573034.0,07-12-2020 18:57:14,2,2,True,608
4639,6,1594573054.0,07-12-2020 18:57:34,4,4,False,724
4640,6,1594573075.0,07-12-2020 18:57:55,2,2,False,510
4641,6,1594573096.0,07-12-2020 18:58:16,8,8,True,865
4642,6,1594573113.0,07-12-2020 18:58:33,3,3,True,624
4643,6,1594573134.0,07-12-2020 18:58:54,5,5,False,329
4644,6,1594573146.0,07-12-2020 18:59:06,6,6,True,789
4645,6,1594573166.0,07-12-2020 18:59:26,0,0,True,198
4646,6,1594573189.0,07-12-2020 18:59:49,5,5,True,572
4647,6,1594573208.0,07-12-2020 19:00:08,10,10,True,764
4648,6,1594573216.0,07-12-2020 19:00:16,1,1,True,878
4649,6,1594573232.0,07-12-2020 19:00:32,3,3,True,153
4650,6,1594573249.0,07-12-2020 19:00:49,4,4,True,600
4651,6,1594573273.0,07-12-2020 19:01:13,1,1,True,653
4652,6,1594573290.0,07-12-2020 19:01:30,4,4,True,483
4653,6,1594573312.0,07-12-2020 19:01:52,4,4,True,116
4654,6,1594573335.0,07-12-2020 19:02:15,7,7,True,128
4655,6,1594573353.0,07-12-2020 19:02:33,2,2,True,457
4656,6,1594573372.0,07-12-2020 19:02:52,3,3,True,421
4657,6,1594573389.0,07-12-2020 19:03:09,4,4,True,894
4658,6,1594573404.0,07-12-2020 19:03:24,9,9,True,60
4659,6,1594573420.0,07-12-2020 19:03:40,3,3,True,234
4660,6,1594573439.0,07-12-2020 19:03:59,1,1,True,614
4661,6,1594573457.0,07-12-2020 19:04:17,3,3,False,300
4662,6,1594573476.0,07-12-2020 19:04:36,11,11,True,441
4663,6,1594573494.0,07-12-2020 19:04:54,4,4,True,24
4664,6,1594573506.0,07-12-2020 19:05:06,5,5,True,365
4665,6,1594573527.0,07-12-2020 19:05:27,4,4,True,656
4666,6,1594573548.0,07-12-2020 19:05:48,3,3,True,396
4667,6,1594573565.0,07-12-2020 19:06:05,2,2,True,482
4668,6,1594573582.0,07-12-2020 19:06:22,3,3,True,821
4669,6,1594573599.0,07-12-2020 19:06:39,0,0,True,463
4670,6,1594573623.0,07-12-2020 19:07:03,0,0,True,680
4671,6,1594573637.0,07-12-2020 19:07:17,6,6,True,81
4672,6,1594573656.0,07-12-2020 19:07:36,10,10,True,160
4673,6,1594573675.0,07-12-2020 19:07:55,2,2,False,502
4674,6,1594573695.0,07-12-2020 19:08:15,1,1,True,729
4675,6,1594573714.0,07-12-2020 19:08:34,13,13,True,724
4676,6,1594573726.0,07-12-2020 19:08:46,2,2,True,277
4677,6,1594573742.0,07-12-2020 19:09:02,6,6,True,249
4678,6,1594573757.0,07-12-2020 19:09:17,1,1,True,223
4679,6,1594573763.0,07-12-2020 19:09:23,4,4,True,296
4680,6,1594573792.0,07-12-2020 19:09:52,0,0,True,10
4681,6,1594573813.0,07-12-2020 19:10:13,3,3,True,501
4682,6,1594573836.0,07-12-2020 19:10:36,3,3,True,386
4683,6,1594573858.0,07-12-2020 19:10:58,6,6,True,445
4684,6,1594573872.0,07-12-2020 19:11:12,1,1,False,530
4685,6,1594573890.0,07-12-2020 19:11:30,3,3,True,475
4686,6,1594573911.0,07-12-2020 19:11:51,8,8,True,281
4687,6,1594573935.0,07-12-2020 19:12:15,4,4,True,12
4688,6,1594573956.0,07-12-2020 19:12:36,4,4,False,260
4689,6,1594573971.0,07-12-2020 19:12:51,3,3,True,2
4690,6,1594573989.0,07-12-2020 19:13:09,1,1,True,535
4691,6,1594574012.0,07-12-2020 19:13:32,0,0,True,634
4692,6,1594574031.0,07-12-2020 19:13:51,5,5,True,656
4693,6,1594574046.0,07-12-2020 19:14:06,2,2,True,398
4694,6,1594574068.0,07-12-2020 19:14:28,5,5,True,316
4695,6,1594574095.0,07-12-2020 19:14:55,2,2,True,777
4696,6,1594574110.0,07-12-2020 19:15:10,4,4,True,16
4697,6,1594574129.0,07-12-2020 19:15:29,1,1,True,18
4698,6,1594574149.0,07-12-2020 19:15:49,1,1,True,797
4699,6,1594574170.0,07-12-2020 19:16:10,9,9,True,678
4700,6,1594574191.0,07-12-2020 19:16:31,2,2,False,733
4701,6,1594574206.0,07-12-2020 19:16:46,5,5,True,131
4702,6,1594574226.0,07-12-2020 19:17:06,1,1,True,723
4703,6,1594574244.0,07-12-2020 19:17:24,3,3,True,894
4704,6,1594574263.0,07-12-2020 19:17:43,4,4,False,761
4705,6,1594574292.0,07-12-2020 19:18:12,0,0,True,95
4706,6,1594574311.0,07-12-2020 19:18:31,1,1,True,623
4707,6,1594574329.0,07-12-2020 19:18:49,6,6,True,299
4708,6,1594574358.0,07-12-2020 19:19:18,6,6,True,252
4709,6,1594574378.0,07-12-2020 19:19:38,4,4,True,101
4710,6,1594574400.0,07-12-2020 19:20:00,4,4,True,354
4711,6,1594574421.0,07-12-2020 19:20:21,1,1,True,190
4712,6,1594574440.0,07-12-2020 19:20:40,3,3,True,352
4713,6,1594574453.0,07-12-2020 19:20:53,5,5,True,466
4714,6,1594574479.0,07-12-2020 19:21:19,11,11,True,418
4715,6,1594574511.0,07-12-2020 19:21:51,6,6,True,637
4716,6,1594574530.0,07-12-2020 19:22:10,1,1,True,3
4717,6,1594574552.0,07-12-2020 19:22:32,1,1,True,380
4718,6,1594574572.0,07-12-2020 19:22:52,3,3,True,249
4719,6,1594574591.0,07-12-2020 19:23:11,7,7,True,259
4720,6,1594574617.0,07-12-2020 19:23:37,5,5,True,764
4721,6,1594574636.0,07-12-2020 19:23:56,1,1,True,307
4722,6,1594574665.0,07-12-2020 19:24:25,2,2,False,698
4723,6,1594574679.0,07-12-2020 19:24:39,5,5,True,420
4724,6,1594574696.0,07-12-2020 19:24:56,2,2,True,179
4725,6,1594574720.0,07-12-2020 19:25:20,11,11,True,813
4726,6,1594574741.0,07-12-2020 19:25:41,8,8,False,184
4727,6,1594574765.0,07-12-2020 19:26:05,0,0,True,586
4728,6,1594574783.0,07-12-2020 19:26:23,3,3,True,452
4729,6,1594574805.0,07-12-2020 19:26:45,5,5,True,376
4730,6,1594574834.0,07-12-2020 19:27:14,3,3,True,580
4731,6,1594574869.0,07-12-2020 19:27:49,1,1,True,29
4732,6,1594574885.0,07-12-2020 19:28:05,0,0,True,221
4733,6,1594574903.0,07-12-2020 19:28:23,4,4,True,64
4734,6,1594574924.0,07-12-2020 19:28:44,4,4,True,367
4735,6,1594574953.0,07-12-2020 19:29:13,1,1,True,306
4736,6,1594574978.0,07-12-2020 19:29:38,5,5,True,42
4737,6,1594575005.0,07-12-2020 19:30:05,2,2,True,493
4738,6,1594575021.0,07-12-2020 19:30:21,4,4,True,514
4739,6,1594575041.0,07-12-2020 19:30:41,2,2,True,46
4740,6,1594575068.0,07-12-2020 19:31:08,1,1,True,33
4741,6,1594575093.0,07-12-2020 19:31:33,3,3,True,213
4742,6,1594575114.0,07-12-2020 19:31:54,4,4,True,288
4743,6,1594575148.0,07-12-2020 19:32:28,2,2,True,457
4744,6,1594575170.0,07-12-2020 19:32:50,2,2,True,406
4745,6,1594575200.0,07-12-2020 19:33:20,4,4,True,320
4746,6,1594575228.0,07-12-2020 19:33:48,9,9,True,746
4747,6,1594575243.0,07-12-2020 19:34:03,4,4,True,729
4748,6,1594575269.0,07-12-2020 19:34:29,2,2,True,31
4749,6,1594575297.0,07-12-2020 19:34:57,7,7,False,634
4750,6,1594575330.0,07-12-2020 19:35:30,11,11,True,801
4751,6,1594575351.0,07-12-2020 19:35:51,2,2,True,183
4752,6,1594575377.0,07-12-2020 19:36:17,4,4,True,194
4753,6,1594575403.0,07-12-2020 19:36:43,7,7,True,392
4754,6,1594575426.0,07-12-2020 19:37:06,7,7,True,556
4755,6,1594575458.0,07-12-2020 19:37:38,1,1,True,524
4756,6,1594575484.0,07-12-2020 19:38:04,2,2,True,546
4757,6,1594575505.0,07-12-2020 19:38:25,4,4,False,887
4758,6,1594575538.0,07-12-2020 19:38:58,2,2,True,281
4759,6,1594575568.0,07-12-2020 19:39:28,8,8,True,376
4760,6,1594575596.0,07-12-2020 19:39:56,4,4,True,749
4761,6,1594576585.0,07-12-2020 19:56:25,8,8,True,537
4762,6,1594576621.0,07-12-2020 19:57:01,0,0,True,152
4763,6,1594576666.0,07-12-2020 19:57:46,8,8,True,458
4764,6,1594576689.0,07-12-2020 19:58:09,5,5,True,303
4765,6,1594576715.0,07-12-2020 19:58:35,7,7,False,798
4766,6,1594576739.0,07-12-2020 19:58:59,5,5,True,278
4767,6,1594576775.0,07-12-2020 19:59:35,6,6,True,764
4768,6,1594576799.0,07-12-2020 19:59:59,4,4,True,288
4769,0,1594612800.0,07-13-2020 06:00:00,1,1,True,538
4770,0,1594612800.0,07-13-2020 06:00:00,7,7,True,345
4771,0,1594612802.0,07-13-2020 06:00:02,0,0,True,478
4772,0,1594612804.0,07-13-2020 06:00:04,6,6,True,711
4773,0,1594612807.0,07-13-2020 06:00:07,0,0,True,185
4774,0,1594612807.0,07-13-2020 06:00:07,2,2,True,318
4775,0,1594612808.0,07-13-2020 06:00:08,1,1,True,737
4776,0,1594612808.0,07-13-2020 06:00:08,1,1,True,155
4777,0,1594612809.0,07-13-2020 06:00:09,3,3,True,802
4778,0,1594612811.0,07-13-2020 06:00:11,5,5,True,720
4779,0,1594612813.0,07-13-2020 06:00:13,4,4,True,867
4780,0,1594612818.0,07-13-2020 06:00:18,5,5,True,758
4781,0,1594612818.0,07-13-2020 06:00:18,6,6,True,826
4782,0,1594612819.0,07-13-2020 06:00:19,2,2,True,742
4783,0,1594612820.0,07-13-2020 06:00:20,4,4,True,729
4784,0,1594612821.0,07-13-2020 06:00:21,2,2,False,410
4785,0,1594612821.0,07-13-2020 06:00:21,3,3,True,788
4786,0,1594612822.0,07-13-2020 06:00:22,4,4,True,885
4787,0,1594612822.0,07-13-2020 06:00:22,2,2,False,671
4788,0,1594612826.0,07-13-2020 06:00:26,0,0,True,848
4789,0,1594612827.0,07-13-2020 06:00:27,1,1,True,363
4790,0,1594612828.0,07-13-2020 06:00:28,3,3,True,884
4791,0,1594612830.0,07-13-2020 06:00:30,1,1,True,185
4792,0,1594612831.0,07-13-2020 06:00:31,1,1,True,873
4793,0,1594612831.0,07-13-2020 06:00:31,6,6,True,495
4794,0,1594612832.0,07-13-2020 06:00:32,3,3,True,6
4795,0,1594612832.0,07-13-2020 06:00:32,3,3,True,188
4796,0,1594612832.0,07-13-2020 06:00:32,5,5,True,837
4797,0,1594612832.0,07-13-2020 06:00:32,5,5,True,143
4798,0,1594612832.0,07-13-2020 06:00:32,4,4,True,30
4799,0,1594612835.0,07-13-2020 06:00:35,9,9,True,560
4800,0,1594612836.0,07-13-2020 06:00:36,9,9,True,780
4801,0,1594612837.0,07-13-2020 06:00:37,5,5,True,838
4802,0,1594612839.0,07-13-2020 06:00:39,5,5,True,702
4803,0,1594612839.0,07-13-2020 06:00:39,2,2,True,155
4804,0,1594612840.0,07-13-2020 06:00:40,13,13,True,652
4805,0,1594612840.0,07-13-2020 06:00:40,9,9,True,240
4806,0,1594612841.0,07-13-2020 06:00:41,1,1,True,771
4807,0,1594612842.0,07-13-2020 06:00:42,6,6,True,729
4808,0,1594612842.0,07-13-2020 06:00:42,3,3,True,13
4809,0,1594612842.0,07-13-2020 06:00:42,1,1,True,121
4810,0,1594612842.0,07-13-2020 06:00:42,8,8,True,560
4811,0,1594612843.0,07-13-2020 06:00:43,3,3,True,265
4812,0,1594612843.0,07-13-2020 06:00:43,5,5,True,544
4813,0,1594612843.0,07-13-2020 06:00:43,3,3,True,382
4814,0,1594612843.0,07-13-2020 06:00:43,0,0,True,173
4815,0,1594612844.0,07-13-2020 06:00:44,5,5,True,393
4816,0,1594612845.0,07-13-2020 06:00:45,5,5,True,372
4817,0,1594613834.0,07-13-2020 06:17:14,1,1,True,747
4818,0,1594613835.0,07-13-2020 06:17:15,3,3,True,100
4819,0,1594613837.0,07-13-2020 06:17:17,1,1,True,201
4820,0,1594613838.0,07-13-2020 06:17:18,0,0,True,763
4821,0,1594613839.0,07-13-2020 06:17:19,5,5,True,559
4822,0,1594613840.0,07-13-2020 06:17:20,2,2,True,208
4823,0,1594613840.0,07-13-2020 06:17:20,8,8,True,797
4824,0,1594613842.0,07-13-2020 06:17:22,0,0,True,561
4825,0,1594613845.0,07-13-2020 06:17:25,0,0,True,499
4826,0,1594613845.0,07-13-2020 06:17:25,8,8,True,362
4827,0,1594613847.0,07-13-2020 06:17:27,1,1,True,521
4828,0,1594613849.0,07-13-2020 06:17:29,6,6,True,326
4829,0,1594613850.0,07-13-2020 06:17:30,11,11,True,511
4830,0,1594613851.0,07-13-2020 06:17:31,9,9,True,521
4831,0,1594613851.0,07-13-2020 06:17:31,4,4,True,757
4832,0,1594613852.0,07-13-2020 06:17:32,6,6,True,727
4833,0,1594613853.0,07-13-2020 06:17:33,6,6,True,387
4834,0,1594613853.0,07-13-2020 06:17:33,1,1,True,452
4835,0,1594613854.0,07-13-2020 06:17:34,2,2,True,213
4836,0,1594613856.0,07-13-2020 06:17:36,3,3,True,662
4837,0,1594613858.0,07-13-2020 06:17:38,5,5,True,86
4838,0,1594613859.0,07-13-2020 06:17:39,2,2,True,293
4839,0,1594613862.0,07-13-2020 06:17:42,4,4,True,514
4840,0,1594613864.0,07-13-2020 06:17:44,2,2,True,722
4841,0,1594613866.0,07-13-2020 06:17:46,8,8,True,708
4842,0,1594613868.0,07-13-2020 06:17:48,3,3,True,522
4843,0,1594613871.0,07-13-2020 06:17:51,4,4,True,61
4844,0,1594613872.0,07-13-2020 06:17:52,0,0,False,802
4845,0,1594613875.0,07-13-2020 06:17:55,7,7,True,302
4846,0,1594613878.0,07-13-2020 06:17:58,3,3,True,657
4847,0,1594613879.0,07-13-2020 06:17:59,5,5,True,406
4848,0,1594613882.0,07-13-2020 06:18:02,3,3,True,556
4849,0,1594613884.0,07-13-2020 06:18:04,4,4,True,439
4850,0,1594613885.0,07-13-2020 06:18:05,7,7,True,201
4851,0,1594613885.0,07-13-2020 06:18:05,2,2,True,796
4852,0,1594613886.0,07-13-2020 06:18:06,3,3,True,350
4853,0,1594613887.0,07-13-2020 06:18:07,6,6,True,787
4854,0,1594613890.0,07-13-2020 06:18:10,2,2,True,154
4855,0,1594613891.0,07-13-2020 06:18:11,2,2,True,644
4856,0,1594613892.0,07-13-2020 06:18:12,4,4,False,575
4857,0,1594613892.0,07-13-2020 06:18:12,2,2,True,743
4858,0,1594613894.0,07-13-2020 06:18:14,2,2,True,255
4859,0,1594613896.0,07-13-2020 06:18:16,2,2,True,25
4860,0,1594613897.0,07-13-2020 06:18:17,4,4,True,589
4861,0,1594613897.0,07-13-2020 06:18:17,4,4,False,431
4862,0,1594613898.0,07-13-2020 06:18:18,0,0,True,558
4863,0,1594613901.0,07-13-2020 06:18:21,1,1,True,486
4864,0,1594613905.0,07-13-2020 06:18:25,4,4,True,165
4865,0,1594613908.0,07-13-2020 06:18:28,0,0,True,437
4866,0,1594613908.0,07-13-2020 06:18:28,2,2,True,431
4867,0,1594613908.0,07-13-2020 06:18:28,6,6,True,237
4868,0,1594613910.0,07-13-2020 06:18:30,3,3,True,411
4869,0,1594613912.0,07-13-2020 06:18:32,3,3,True,775
4870,0,1594613914.0,07-13-2020 06:18:34,4,4,True,481
4871,0,1594613917.0,07-13-2020 06:18:37,5,5,False,663
4872,0,1594613917.0,07-13-2020 06:18:37,2,2,True,671
4873,0,1594613918.0,07-13-2020 06:18:38,2,2,True,414
4874,0,1594613920.0,07-13-2020 06:18:40,4,4,True,771
4875,0,1594613920.0,07-13-2020 06:18:40,12,12,True,52
4876,0,1594613921.0,07-13-2020 06:18:41,3,3,True,155
4877,0,1594613922.0,07-13-2020 06:18:42,10,10,True,324
4878,0,1594613923.0,07-13-2020 06:18:43,4,4,True,157
4879,0,1594613923.0,07-13-2020 06:18:43,1,1,True,826
4880,0,1594613925.0,07-13-2020 06:18:45,6,6,True,298
4881,0,1594613925.0,07-13-2020 06:18:45,6,6,True,213
4882,0,1594613926.0,07-13-2020 06:18:46,2,2,True,348
4883,0,1594613926.0,07-13-2020 06:18:46,1,1,True,192
4884,0,1594613928.0,07-13-2020 06:18:48,2,2,True,324
4885,0,1594613928.0,07-13-2020 06:18:48,9,9,True,576
4886,0,1594613928.0,07-13-2020 06:18:48,7,7,True,167
4887,0,1594613929.0,07-13-2020 06:18:49,8,8,True,474
4888,0,1594613930.0,07-13-2020 06:18:50,5,5,True,732
4889,0,1594613930.0,07-13-2020 06:18:50,4,4,True,64
4890,0,1594613931.0,07-13-2020 06:18:51,2,2,True,239
4891,0,1594613932.0,07-13-2020 06:18:52,3,3,True,378
4892,0,1594613932.0,07-13-2020 06:18:52,7,7,True,889
4893,0,1594613933.0,07-13-2020 06:18:53,3,3,True,56
4894,0,1594613933.0,07-13-2020 06:18:53,7,7,True,377
4895,0,1594613935.0,07-13-2020 06:18:55,9,9,True,287
4896,0,1594613938.0,07-13-2020 06:18:58,5,5,True,252
4897,0,1594613941.0,07-13-2020 06:19:01,2,2,True,868
4898,0,1594613941.0,07-13-2020 06:19:01,2,2,True,525
4899,0,1594613944.0,07-13-2020 06:19:04,7,7,True,743
4900,0,1594613945.0,07-13-2020 06:19:05,5,5,True,294
4901,0,1594613948.0,07-13-2020 06:19:08,3,3,True,389
4902,0,1594613948.0,07-13-2020 06:19:08,1,1,True,652
4903,0,1594613950.0,07-13-2020 06:19:10,8,8,True,177
4904,0,1594613951.0,07-13-2020 06:19:11,1,1,True,479
4905,0,1594613953.0,07-13-2020 06:19:13,1,1,True,851
4906,0,1594613954.0,07-13-2020 06:19:14,2,2,True,186
4907,0,1594613954.0,07-13-2020 06:19:14,7,7,True,830
4908,0,1594613957.0,07-13-2020 06:19:17,1,1,True,117
4909,0,1594613957.0,07-13-2020 06:19:17,2,2,True,6
4910,0,1594613959.0,07-13-2020 06:19:19,3,3,True,603
4911,0,1594613959.0,07-13-2020 06:19:19,2,2,True,67
4912,0,1594613959.0,07-13-2020 06:19:19,12,12,True,864
4913,0,1594613960.0,07-13-2020 06:19:20,2,2,True,149
4914,0,1594613961.0,07-13-2020 06:19:21,2,2,True,295
4915,0,1594613962.0,07-13-2020 06:19:22,0,0,True,406
4916,0,1594613963.0,07-13-2020 06:19:23,4,4,False,281
4917,0,1594613966.0,07-13-2020 06:19:26,6,6,True,198
4918,0,1594613967.0,07-13-2020 06:19:27,7,7,True,544
4919,0,1594613970.0,07-13-2020 06:19:30,3,3,True,210
4920,0,1594613972.0,07-13-2020 06:19:32,1,1,True,277
4921,0,1594613972.0,07-13-2020 06:19:32,1,1,True,826
4922,0,1594613974.0,07-13-2020 06:19:34,0,0,True,816
4923,0,1594613976.0,07-13-2020 06:19:36,3,3,True,566
4924,0,1594613977.0,07-13-2020 06:19:37,4,4,True,295
4925,0,1594613978.0,07-13-2020 06:19:38,2,2,True,326
4926,0,1594613978.0,07-13-2020 06:19:38,2,2,True,587
4927,0,1594613979.0,07-13-2020 06:19:39,3,3,True,642
4928,0,1594613979.0,07-13-2020 06:19:39,0,0,True,845
4929,0,1594613979.0,07-13-2020 06:19:39,6,6,True,392
