identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total
2396,1590667029,05-28-2020 13:57:09,3,1,3
2397,1590667039,05-28-2020 13:57:19,3,1,3
2398,1590667043,05-28-2020 13:57:23,12,1,12
2399,1590667056,05-28-2020 13:57:36,3,1,3
2400,1590667061,05-28-2020 13:57:41,7,1,7
2401,1590668057,05-28-2020 14:14:17,2,1,2
2402,1590668062,05-28-2020 14:14:22,3,1,3
2403,1590668075,05-28-2020 14:14:35,3,1,3
2404,1590668083,05-28-2020 14:14:43,1,1,1
2405,1590668093,05-28-2020 14:14:53,3,1,3
2406,1590668108,05-28-2020 14:15:08,2,1,2
2407,1590668121,05-28-2020 14:15:21,5,1,5
2408,1590668137,05-28-2020 14:15:37,4,1,4
2409,1590668145,05-28-2020 14:15:45,9,1,9
2410,1590668163,05-28-2020 14:16:03,3,1,3
2411,1590668172,05-28-2020 14:16:12,2,1,2
2412,1590668183,05-28-2020 14:16:23,1,1,1
2413,1590668192,05-28-2020 14:16:32,1,1,1
2414,1590668201,05-28-2020 14:16:41,3,1,3
2415,1590668215,05-28-2020 14:16:55,5,1,5
2416,1590668222,05-28-2020 14:17:02,4,1,4
2417,1590668229,05-28-2020 14:17:09,3,1,3
2418,1590668239,05-28-2020 14:17:19,5,1,5
2419,1590668248,05-28-2020 14:17:28,1,1,1
2420,1590668262,05-28-2020 14:17:42,5,1,5
2421,1590668277,05-28-2020 14:17:57,1,1,1
2422,1590668289,05-28-2020 14:18:09,6,1,6
2423,1590668301,05-28-2020 14:18:21,5,1,5
2424,1590668317,05-28-2020 14:18:37,4,1,4
2425,1590668329,05-28-2020 14:18:49,4,1,4
2426,1590668343,05-28-2020 14:19:03,6,1,6
2427,1590668351,05-28-2020 14:19:11,1,1,1
2428,1590668364,05-28-2020 14:19:24,0,1,0
2429,1590668371,05-28-2020 14:19:31,6,1,6
2430,1590668384,05-28-2020 14:19:44,1,1,1
2431,1590668392,05-28-2020 14:19:52,7,1,7
2432,1590668397,05-28-2020 14:19:57,4,1,4
2433,1590668415,05-28-2020 14:20:15,8,1,8
2434,1590668420,05-28-2020 14:20:20,5,1,5
2435,1590668437,05-28-2020 14:20:37,4,1,4
2436,1590668448,05-28-2020 14:20:48,4,1,4
2437,1590668462,05-28-2020 14:21:02,3,1,3
2438,1590668476,05-28-2020 14:21:16,7,1,7
2439,1590668491,05-28-2020 14:21:31,4,1,4
2440,1590668497,05-28-2020 14:21:37,9,1,9
2441,1590668513,05-28-2020 14:21:53,2,1,2
2442,1590668521,05-28-2020 14:22:01,5,1,5
2443,1590668533,05-28-2020 14:22:13,3,1,3
2444,1590668550,05-28-2020 14:22:30,1,1,1
2445,1590668558,05-28-2020 14:22:38,4,1,4
2446,1590668569,05-28-2020 14:22:49,5,1,5
2447,1590668586,05-28-2020 14:23:06,2,1,2
2448,1590668599,05-28-2020 14:23:19,4,1,4
2449,1590668612,05-28-2020 14:23:32,4,1,4
2450,1590668625,05-28-2020 14:23:45,2,1,2
2451,1590668638,05-28-2020 14:23:58,3,1,3
2452,1590668649,05-28-2020 14:24:09,0,1,0
2453,1590668658,05-28-2020 14:24:18,1,1,1
2454,1590668671,05-28-2020 14:24:31,1,1,1
2455,1590668680,05-28-2020 14:24:40,3,1,3
2456,1590668697,05-28-2020 14:24:57,8,1,8
2457,1590668709,05-28-2020 14:25:09,10,1,10
2458,1590668721,05-28-2020 14:25:21,1,1,1
2459,1590669705,05-28-2020 14:41:45,9,1,9
2460,1590669719,05-28-2020 14:41:59,9,1,9
2461,1590669730,05-28-2020 14:42:10,6,1,6
2462,1590669745,05-28-2020 14:42:25,8,1,8
2463,1590669758,05-28-2020 14:42:38,0,1,0
2464,1590669772,05-28-2020 14:42:52,4,1,4
2465,1590669780,05-28-2020 14:43:00,2,1,2
2466,1590669797,05-28-2020 14:43:17,1,1,1
2467,1590669815,05-28-2020 14:43:35,11,1,11
2468,1590669825,05-28-2020 14:43:45,6,1,6
2469,1590669836,05-28-2020 14:43:56,7,1,7
2470,1590669855,05-28-2020 14:44:15,6,1,6
2471,1590669867,05-28-2020 14:44:27,1,1,1
2472,1590669883,05-28-2020 14:44:43,1,1,1
2473,1590669889,05-28-2020 14:44:49,8,1,8
2474,1590669906,05-28-2020 14:45:06,4,1,4
2475,1590669922,05-28-2020 14:45:22,3,1,3
2476,1590669940,05-28-2020 14:45:40,3,1,3
2477,1590669948,05-28-2020 14:45:48,2,1,2
2478,1590669958,05-28-2020 14:45:58,7,1,7
2479,1590669970,05-28-2020 14:46:10,6,1,6
2480,1590669983,05-28-2020 14:46:23,2,1,2
2481,1590669991,05-28-2020 14:46:31,3,1,3
2482,1590670008,05-28-2020 14:46:48,11,1,11
2483,1590670019,05-28-2020 14:46:59,3,1,3
2484,1590670038,05-28-2020 14:47:18,2,1,2
2485,1590670056,05-28-2020 14:47:36,2,1,2
2486,1590670066,05-28-2020 14:47:46,8,1,8
2487,1590670075,05-28-2020 14:47:55,0,1,0
2488,1590670087,05-28-2020 14:48:07,6,1,6
2489,1590670098,05-28-2020 14:48:18,0,1,0
2490,1590670108,05-28-2020 14:48:28,0,1,0
2491,1590670119,05-28-2020 14:48:39,2,1,2
2492,1590670131,05-28-2020 14:48:51,2,1,2
2493,1590670139,05-28-2020 14:48:59,1,1,1
2494,1590670152,05-28-2020 14:49:12,1,1,1
2495,1590670168,05-28-2020 14:49:28,1,1,1
2496,1590670180,05-28-2020 14:49:40,2,1,2
2497,1590670193,05-28-2020 14:49:53,8,1,8
2498,1590670203,05-28-2020 14:50:03,6,1,6
2499,1590670213,05-28-2020 14:50:13,4,1,4
2500,1590670225,05-28-2020 14:50:25,4,1,4
2501,1590670243,05-28-2020 14:50:43,3,1,3
2502,1590670258,05-28-2020 14:50:58,7,1,7
2503,1590670278,05-28-2020 14:51:18,9,1,9
2504,1590670287,05-28-2020 14:51:27,3,1,3
2505,1590670298,05-28-2020 14:51:38,2,1,2
2506,1590670310,05-28-2020 14:51:50,12,1,12
2507,1590670326,05-28-2020 14:52:06,1,1,1
2508,1590670338,05-28-2020 14:52:18,2,1,2
2509,1590670348,05-28-2020 14:52:28,5,1,5
2510,1590670373,05-28-2020 14:52:53,1,1,1
2511,1590670394,05-28-2020 14:53:14,8,1,8
2512,1590670406,05-28-2020 14:53:26,5,1,5
2513,1590670416,05-28-2020 14:53:36,6,1,6
2514,1590670430,05-28-2020 14:53:50,8,1,8
2515,1590670441,05-28-2020 14:54:01,3,1,3
2516,1590670456,05-28-2020 14:54:16,0,1,0
2517,1590670464,05-28-2020 14:54:24,0,1,0
2518,1590670483,05-28-2020 14:54:43,3,1,3
2519,1590670499,05-28-2020 14:54:59,1,1,1
2520,1590670510,05-28-2020 14:55:10,4,1,4
2521,1590670520,05-28-2020 14:55:20,2,1,2
2522,1590670534,05-28-2020 14:55:34,3,1,3
2523,1590670551,05-28-2020 14:55:51,2,1,2
2524,1590670560,05-28-2020 14:56:00,1,1,1
2525,1590670569,05-28-2020 14:56:09,2,1,2
2526,1590670580,05-28-2020 14:56:20,1,1,1
2527,1590670596,05-28-2020 14:56:36,6,1,6
2528,1590670606,05-28-2020 14:56:46,2,1,2
2529,1590670619,05-28-2020 14:56:59,6,1,6
2530,1590670631,05-28-2020 14:57:11,5,1,5
2531,1590670640,05-28-2020 14:57:20,4,1,4
2532,1590670650,05-28-2020 14:57:30,1,1,1
2533,1590670667,05-28-2020 14:57:47,5,1,5
2534,1590670684,05-28-2020 14:58:04,4,1,4
2535,1590670696,05-28-2020 14:58:16,1,1,1
2536,1590670708,05-28-2020 14:58:28,1,1,1
2537,1590670716,05-28-2020 14:58:36,3,1,3
2538,1590670726,05-28-2020 14:58:46,6,1,6
2539,1590670737,05-28-2020 14:58:57,7,1,7
2540,1590670748,05-28-2020 14:59:08,5,1,5
2541,1590670759,05-28-2020 14:59:19,6,1,6
2542,1590670775,05-28-2020 14:59:35,3,1,3
2543,1590670784,05-28-2020 14:59:44,1,1,1
2544,1590670794,05-28-2020 14:59:54,12,1,12
2545,1590670813,05-28-2020 15:00:13,5,1,5
2546,1590670813,05-28-2020 15:00:13,1,1,1
2547,1590670813,05-28-2020 15:00:13,6,1,6
2548,1590670814,05-28-2020 15:00:14,3,1,3
2549,1590670814,05-28-2020 15:00:14,5,1,5
2550,1590671832,05-28-2020 15:17:12,2,1,2
2551,1590671832,05-28-2020 15:17:12,0,1,0
2552,1590671834,05-28-2020 15:17:14,3,1,3
2553,1590671834,05-28-2020 15:17:14,4,1,4
2554,1590671834,05-28-2020 15:17:14,5,1,5
2555,1590671834,05-28-2020 15:17:14,3,1,3
2556,1590671835,05-28-2020 15:17:15,3,1,3
2557,1590671837,05-28-2020 15:17:17,3,1,3
2558,1590671837,05-28-2020 15:17:17,7,1,7
2559,1590671838,05-28-2020 15:17:18,4,1,4
2560,1590671838,05-28-2020 15:17:18,3,1,3
2561,1590671838,05-28-2020 15:17:18,7,1,7
2562,1590671838,05-28-2020 15:17:18,7,1,7
2563,1590671839,05-28-2020 15:17:19,4,1,4
2564,1590671839,05-28-2020 15:17:19,3,1,3
2565,1590671840,05-28-2020 15:17:20,14,1,14
2566,1590671841,05-28-2020 15:17:21,0,1,0
2567,1590671843,05-28-2020 15:17:23,8,1,8
2568,1590671845,05-28-2020 15:17:25,2,1,2
2569,1590671847,05-28-2020 15:17:27,2,1,2
2570,1590671847,05-28-2020 15:17:27,2,1,2
2571,1590671848,05-28-2020 15:17:28,5,1,5
2572,1590671849,05-28-2020 15:17:29,6,1,6
2573,1590671852,05-28-2020 15:17:32,2,1,2
2574,1590671853,05-28-2020 15:17:33,3,1,3
2575,1590671853,05-28-2020 15:17:33,4,1,4
2576,1590671854,05-28-2020 15:17:34,4,1,4
2577,1590671855,05-28-2020 15:17:35,4,1,4
2578,1590671856,05-28-2020 15:17:36,2,1,2
2579,1590671856,05-28-2020 15:17:36,2,1,2
2580,1590671857,05-28-2020 15:17:37,2,1,2
2581,1590671858,05-28-2020 15:17:38,1,1,1
2582,1590671858,05-28-2020 15:17:38,0,1,0
2583,1590671859,05-28-2020 15:17:39,0,1,0
2584,1590671860,05-28-2020 15:17:40,1,1,1
2585,1590671860,05-28-2020 15:17:40,4,1,4
2586,1590671860,05-28-2020 15:17:40,3,1,3
2587,1590671863,05-28-2020 15:17:43,0,1,0
2588,1590671863,05-28-2020 15:17:43,1,1,1
2589,1590671866,05-28-2020 15:17:46,0,1,0
2590,1590671867,05-28-2020 15:17:47,5,1,5
2591,1590671867,05-28-2020 15:17:47,2,1,2
2592,1590671868,05-28-2020 15:17:48,2,1,2
2593,1590671869,05-28-2020 15:17:49,2,1,2
2594,1590671870,05-28-2020 15:17:50,1,1,1
2595,1590671870,05-28-2020 15:17:50,0,1,0
2596,1590671871,05-28-2020 15:17:51,0,1,0
2597,1590671873,05-28-2020 15:17:53,1,1,1
2598,1590671874,05-28-2020 15:17:54,3,1,3
2599,1590671874,05-28-2020 15:17:54,3,1,3
2600,1590671876,05-28-2020 15:17:56,2,1,2
2601,1590671877,05-28-2020 15:17:57,0,1,0
2602,1590671877,05-28-2020 15:17:57,1,1,1
2603,1590671878,05-28-2020 15:17:58,3,1,3
2604,1590671878,05-28-2020 15:17:58,6,1,6
2605,1590671879,05-28-2020 15:17:59,0,1,0
2606,1590671881,05-28-2020 15:18:01,8,1,8
2607,1590671883,05-28-2020 15:18:03,5,1,5
2608,1590671885,05-28-2020 15:18:05,3,1,3
2609,1590671886,05-28-2020 15:18:06,4,1,4
2610,1590671886,05-28-2020 15:18:06,8,1,8
2611,1590671886,05-28-2020 15:18:06,1,1,1
2612,1590671886,05-28-2020 15:18:06,0,1,0
2613,1590671888,05-28-2020 15:18:08,1,1,1
2614,1590671888,05-28-2020 15:18:08,5,1,5
2615,1590671889,05-28-2020 15:18:09,6,1,6
2616,1590671890,05-28-2020 15:18:10,4,1,4
2617,1590671892,05-28-2020 15:18:12,0,1,0
2618,1590671892,05-28-2020 15:18:12,0,1,0
2619,1590671892,05-28-2020 15:18:12,4,1,4
2620,1590671893,05-28-2020 15:18:13,3,1,3
2621,1590671894,05-28-2020 15:18:14,3,1,3
2622,1590671895,05-28-2020 15:18:15,2,1,2
2623,1590671895,05-28-2020 15:18:15,0,1,0
2624,1590671895,05-28-2020 15:18:15,3,1,3
2625,1590671895,05-28-2020 15:18:15,6,1,6
2626,1590671898,05-28-2020 15:18:18,2,1,2
2627,1590671900,05-28-2020 15:18:20,1,1,1
2628,1590671900,05-28-2020 15:18:20,5,1,5
2629,1590671901,05-28-2020 15:18:21,8,1,8
2630,1590671903,05-28-2020 15:18:23,0,1,0
2631,1590671904,05-28-2020 15:18:24,2,1,2
2632,1590671904,05-28-2020 15:18:24,2,1,2
2633,1590671904,05-28-2020 15:18:24,1,1,1
2634,1590671904,05-28-2020 15:18:24,2,1,2
2635,1590671906,05-28-2020 15:18:26,5,1,5
2636,1590671909,05-28-2020 15:18:29,8,1,8
2637,1590671910,05-28-2020 15:18:30,2,1,2
2638,1590671911,05-28-2020 15:18:31,4,1,4
2639,1590671912,05-28-2020 15:18:32,2,1,2
2640,1590671915,05-28-2020 15:18:35,3,1,3
2641,1590671915,05-28-2020 15:18:35,2,1,2
2642,1590671916,05-28-2020 15:18:36,8,1,8
2643,1590671916,05-28-2020 15:18:36,4,1,4
2644,1590671916,05-28-2020 15:18:36,2,1,2
2645,1590671916,05-28-2020 15:18:36,3,1,3
2646,1590671916,05-28-2020 15:18:36,6,1,6
2647,1590671917,05-28-2020 15:18:37,0,1,0
2648,1590671918,05-28-2020 15:18:38,5,1,5
2649,1590671918,05-28-2020 15:18:38,7,1,7
2650,1590671919,05-28-2020 15:18:39,0,1,0
2651,1590671921,05-28-2020 15:18:41,3,1,3
2652,1590671921,05-28-2020 15:18:41,2,1,2
2653,1590671921,05-28-2020 15:18:41,2,1,2
2654,1590671923,05-28-2020 15:18:43,9,1,9
2655,1590671925,05-28-2020 15:18:45,3,1,3
2656,1590671926,05-28-2020 15:18:46,4,1,4
2657,1590671928,05-28-2020 15:18:48,2,1,2
2658,1590671929,05-28-2020 15:18:49,1,1,1
2659,1590671929,05-28-2020 15:18:49,3,1,3
2660,1590671930,05-28-2020 15:18:50,3,1,3
2661,1590671932,05-28-2020 15:18:52,1,1,1
2662,1590671934,05-28-2020 15:18:54,10,1,10
2663,1590671934,05-28-2020 15:18:54,4,1,4
2664,1590671936,05-28-2020 15:18:56,2,1,2
2665,1590671938,05-28-2020 15:18:58,1,1,1
2666,1590671938,05-28-2020 15:18:58,2,1,2
2667,1590671938,05-28-2020 15:18:58,7,1,7
2668,1590671939,05-28-2020 15:18:59,1,1,1
2669,1590671939,05-28-2020 15:18:59,3,1,3
2670,1590671939,05-28-2020 15:18:59,7,1,7
2671,1590671941,05-28-2020 15:19:01,3,1,3
2672,1590671944,05-28-2020 15:19:04,2,1,2
2673,1590671945,05-28-2020 15:19:05,1,1,1
2674,1590671946,05-28-2020 15:19:06,2,1,2
2675,1590671948,05-28-2020 15:19:08,1,1,1
2676,1590671949,05-28-2020 15:19:09,2,1,2
2677,1590671953,05-28-2020 15:19:13,2,1,2
2678,1590671953,05-28-2020 15:19:13,3,1,3
2679,1590671954,05-28-2020 15:19:14,3,1,3
2680,1590671956,05-28-2020 15:19:16,1,1,1
2681,1590671956,05-28-2020 15:19:16,3,1,3
2682,1590671957,05-28-2020 15:19:17,4,1,4
2683,1590671958,05-28-2020 15:19:18,5,1,5
2684,1590671959,05-28-2020 15:19:19,2,1,2
2685,1590671960,05-28-2020 15:19:20,0,1,0
2686,1590671962,05-28-2020 15:19:22,9,1,9
2687,1590671965,05-28-2020 15:19:25,1,1,1
2688,1590672977,05-28-2020 15:36:17,1,1,1
2689,1590672979,05-28-2020 15:36:19,9,1,9
2690,1590672980,05-28-2020 15:36:20,2,1,2
2691,1590672981,05-28-2020 15:36:21,13,1,13
2692,1590672983,05-28-2020 15:36:23,7,1,7
2693,1590672984,05-28-2020 15:36:24,1,1,1
2694,1590672985,05-28-2020 15:36:25,4,1,4
2695,1590672986,05-28-2020 15:36:26,2,1,2
2696,1590672987,05-28-2020 15:36:27,1,1,1
2697,1590672987,05-28-2020 15:36:27,2,1,2
2698,1590672989,05-28-2020 15:36:29,1,1,1
2699,1590672991,05-28-2020 15:36:31,4,1,4
2700,1590672992,05-28-2020 15:36:32,2,1,2
2701,1590672993,05-28-2020 15:36:33,3,1,3
2702,1590672995,05-28-2020 15:36:35,2,1,2
2703,1590672995,05-28-2020 15:36:35,2,1,2
2704,1590672996,05-28-2020 15:36:36,3,1,3
2705,1590672996,05-28-2020 15:36:36,6,1,6
2706,1590672996,05-28-2020 15:36:36,3,1,3
2707,1590672998,05-28-2020 15:36:38,0,1,0
2708,1590672999,05-28-2020 15:36:39,6,1,6
2709,1590673001,05-28-2020 15:36:41,2,1,2
2710,1590673002,05-28-2020 15:36:42,3,1,3
2711,1590673003,05-28-2020 15:36:43,1,1,1
2712,1590673004,05-28-2020 15:36:44,5,1,5
2713,1590673004,05-28-2020 15:36:44,2,1,2
2714,1590673004,05-28-2020 15:36:44,3,1,3
2715,1590673005,05-28-2020 15:36:45,1,1,1
2716,1590673007,05-28-2020 15:36:47,2,1,2
2717,1590673007,05-28-2020 15:36:47,0,1,0
2718,1590673007,05-28-2020 15:36:47,3,1,3
2719,1590673007,05-28-2020 15:36:47,4,1,4
2720,1590673009,05-28-2020 15:36:49,4,1,4
2721,1590673013,05-28-2020 15:36:53,4,1,4
2722,1590673015,05-28-2020 15:36:55,0,1,0
2723,1590673015,05-28-2020 15:36:55,2,1,2
2724,1590673015,05-28-2020 15:36:55,2,1,2
2725,1590673016,05-28-2020 15:36:56,4,1,4
2726,1590673020,05-28-2020 15:37:00,0,1,0
2727,1590673021,05-28-2020 15:37:01,5,1,5
2728,1590673021,05-28-2020 15:37:01,1,1,1
2729,1590673023,05-28-2020 15:37:03,3,1,3
2730,1590673023,05-28-2020 15:37:03,2,1,2
2731,1590673025,05-28-2020 15:37:05,5,1,5
2732,1590673027,05-28-2020 15:37:07,7,1,7
2733,1590673027,05-28-2020 15:37:07,1,1,1
2734,1590673028,05-28-2020 15:37:08,5,1,5
2735,1590673029,05-28-2020 15:37:09,4,1,4
2736,1590673029,05-28-2020 15:37:09,1,1,1
2737,1590673032,05-28-2020 15:37:12,0,1,0
2738,1590673033,05-28-2020 15:37:13,3,1,3
2739,1590673033,05-28-2020 15:37:13,2,1,2
2740,1590673035,05-28-2020 15:37:15,7,1,7
2741,1590673036,05-28-2020 15:37:16,4,1,4
2742,1590673036,05-28-2020 15:37:16,2,1,2
2743,1590673037,05-28-2020 15:37:17,1,1,1
2744,1590673038,05-28-2020 15:37:18,4,1,4
2745,1590673039,05-28-2020 15:37:19,6,1,6
2746,1590673041,05-28-2020 15:37:21,6,1,6
2747,1590673042,05-28-2020 15:37:22,3,1,3
2748,1590673042,05-28-2020 15:37:22,3,1,3
2749,1590673042,05-28-2020 15:37:22,3,1,3
2750,1590673043,05-28-2020 15:37:23,3,1,3
2751,1590673045,05-28-2020 15:37:25,3,1,3
2752,1590673045,05-28-2020 15:37:25,2,1,2
2753,1590673045,05-28-2020 15:37:25,3,1,3
2754,1590673045,05-28-2020 15:37:25,3,1,3
2755,1590673046,05-28-2020 15:37:26,9,1,9
2756,1590673047,05-28-2020 15:37:27,4,1,4
2757,1590673047,05-28-2020 15:37:27,3,1,3
2758,1590673047,05-28-2020 15:37:27,10,1,10
2759,1590673050,05-28-2020 15:37:30,2,1,2
2760,1590673050,05-28-2020 15:37:30,1,1,1
2761,1590673051,05-28-2020 15:37:31,10,1,10
2762,1590673052,05-28-2020 15:37:32,0,1,0
2763,1590673054,05-28-2020 15:37:34,0,1,0
2764,1590673054,05-28-2020 15:37:34,2,1,2
2765,1590673055,05-28-2020 15:37:35,1,1,1
2766,1590673055,05-28-2020 15:37:35,2,1,2
2767,1590673056,05-28-2020 15:37:36,4,1,4
2768,1590673057,05-28-2020 15:37:37,6,1,6
2769,1590673057,05-28-2020 15:37:37,3,1,3
2770,1590673061,05-28-2020 15:37:41,3,1,3
2771,1590673062,05-28-2020 15:37:42,0,1,0
2772,1590673064,05-28-2020 15:37:44,0,1,0
2773,1590673065,05-28-2020 15:37:45,7,1,7
2774,1590673067,05-28-2020 15:37:47,1,1,1
2775,1590673068,05-28-2020 15:37:48,3,1,3
2776,1590673070,05-28-2020 15:37:50,2,1,2
2777,1590673070,05-28-2020 15:37:50,0,1,0
2778,1590673070,05-28-2020 15:37:50,1,1,1
2779,1590673071,05-28-2020 15:37:51,1,1,1
2780,1590673072,05-28-2020 15:37:52,4,1,4
2781,1590673073,05-28-2020 15:37:53,4,1,4
2782,1590673074,05-28-2020 15:37:54,6,1,6
2783,1590673076,05-28-2020 15:37:56,0,1,0
2784,1590673076,05-28-2020 15:37:56,5,1,5
2785,1590673076,05-28-2020 15:37:56,2,1,2
2786,1590673076,05-28-2020 15:37:56,5,1,5
2787,1590673077,05-28-2020 15:37:57,0,1,0
2788,1590673079,05-28-2020 15:37:59,2,1,2
2789,1590673079,05-28-2020 15:37:59,4,1,4
2790,1590673082,05-28-2020 15:38:02,6,1,6
2791,1590673083,05-28-2020 15:38:03,2,1,2
2792,1590673085,05-28-2020 15:38:05,6,1,6
2793,1590673087,05-28-2020 15:38:07,2,1,2
2794,1590673087,05-28-2020 15:38:07,0,1,0
2795,1590673087,05-28-2020 15:38:07,2,1,2
2796,1590673089,05-28-2020 15:38:09,6,1,6
2797,1590673091,05-28-2020 15:38:11,0,1,0
2798,1590673092,05-28-2020 15:38:12,3,1,3
2799,1590673093,05-28-2020 15:38:13,6,1,6
2800,1590673094,05-28-2020 15:38:14,3,1,3
2801,1590673098,05-28-2020 15:38:18,2,1,2
2802,1590673100,05-28-2020 15:38:20,4,1,4
2803,1590673102,05-28-2020 15:38:22,5,1,5
2804,1590673102,05-28-2020 15:38:22,4,1,4
2805,1590673102,05-28-2020 15:38:22,4,1,4
2806,1590673104,05-28-2020 15:38:24,0,1,0
2807,1590673104,05-28-2020 15:38:24,4,1,4
2808,1590673104,05-28-2020 15:38:24,3,1,3
2809,1590673105,05-28-2020 15:38:25,4,1,4
2810,1590673105,05-28-2020 15:38:25,1,1,1
2811,1590673106,05-28-2020 15:38:26,3,1,3
2812,1590673108,05-28-2020 15:38:28,5,1,5
2813,1590673108,05-28-2020 15:38:28,1,1,1
2814,1590673109,05-28-2020 15:38:29,3,1,3
2815,1590673110,05-28-2020 15:38:30,7,1,7
2816,1590673110,05-28-2020 15:38:30,2,1,2
2817,1590673110,05-28-2020 15:38:30,3,1,3
2818,1590673113,05-28-2020 15:38:33,4,1,4
2819,1590673114,05-28-2020 15:38:34,7,1,7
2820,1590673115,05-28-2020 15:38:35,1,1,1
2821,1590673115,05-28-2020 15:38:35,9,1,9
2822,1590673115,05-28-2020 15:38:35,9,1,9
2823,1590673115,05-28-2020 15:38:35,5,1,5
2824,1590673117,05-28-2020 15:38:37,7,1,7
2825,1590673121,05-28-2020 15:38:41,5,1,5
2826,1590673121,05-28-2020 15:38:41,3,1,3
2827,1590673121,05-28-2020 15:38:41,7,1,7
2828,1590673121,05-28-2020 15:38:41,1,1,1
2829,1590673122,05-28-2020 15:38:42,1,1,1
2830,1590673124,05-28-2020 15:38:44,5,1,5
2831,1590673126,05-28-2020 15:38:46,5,1,5
2832,1590673126,05-28-2020 15:38:46,3,1,3
2833,1590673127,05-28-2020 15:38:47,6,1,6
2834,1590673127,05-28-2020 15:38:47,8,1,8
2835,1590673127,05-28-2020 15:38:47,5,1,5
2836,1590673128,05-28-2020 15:38:48,3,1,3
2837,1590673128,05-28-2020 15:38:48,5,1,5
2838,1590673129,05-28-2020 15:38:49,1,1,1
2839,1590673130,05-28-2020 15:38:50,3,1,3
2840,1590673131,05-28-2020 15:38:51,3,1,3
2841,1590673131,05-28-2020 15:38:51,2,1,2
2842,1590673132,05-28-2020 15:38:52,4,1,4
2843,1590673133,05-28-2020 15:38:53,3,1,3
2844,1590673134,05-28-2020 15:38:54,4,1,4
2845,1590673135,05-28-2020 15:38:55,3,1,3
2846,1590673135,05-28-2020 15:38:55,1,1,1
2847,1590673136,05-28-2020 15:38:56,5,1,5
2848,1590673136,05-28-2020 15:38:56,0,1,0
2849,1590673137,05-28-2020 15:38:57,1,1,1
2850,1590673139,05-28-2020 15:38:59,6,1,6
2851,1590674129,05-28-2020 15:55:29,0,1,0
2852,1590674130,05-28-2020 15:55:30,5,1,5
2853,1590674131,05-28-2020 15:55:31,0,1,0
2854,1590674132,05-28-2020 15:55:32,5,1,5
2855,1590674134,05-28-2020 15:55:34,4,1,4
2856,1590674135,05-28-2020 15:55:35,5,1,5
2857,1590674135,05-28-2020 15:55:35,9,1,9
2858,1590674139,05-28-2020 15:55:39,2,1,2
2859,1590674145,05-28-2020 15:55:45,8,1,8
2860,1590674145,05-28-2020 15:55:45,4,1,4
2861,1590674145,05-28-2020 15:55:45,6,1,6
2862,1590674146,05-28-2020 15:55:46,5,1,5
2863,1590674147,05-28-2020 15:55:47,3,1,3
2864,1590674149,05-28-2020 15:55:49,6,1,6
2865,1590674151,05-28-2020 15:55:51,5,1,5
2866,1590674151,05-28-2020 15:55:51,5,1,5
2867,1590674151,05-28-2020 15:55:51,12,1,12
2868,1590674152,05-28-2020 15:55:52,4,1,4
2869,1590674152,05-28-2020 15:55:52,5,1,5
2870,1590674153,05-28-2020 15:55:53,5,1,5
2871,1590674154,05-28-2020 15:55:54,6,1,6
2872,1590674155,05-28-2020 15:55:55,3,1,3
2873,1590674155,05-28-2020 15:55:55,3,1,3
2874,1590674156,05-28-2020 15:55:56,3,1,3
2875,1590674156,05-28-2020 15:55:56,7,1,7
2876,1590674156,05-28-2020 15:55:56,2,1,2
2877,1590674156,05-28-2020 15:55:56,5,1,5
2878,1590674156,05-28-2020 15:55:56,0,1,0
2879,1590674157,05-28-2020 15:55:57,1,1,1
2880,1590674159,05-28-2020 15:55:59,5,1,5
2881,1590674159,05-28-2020 15:55:59,1,1,1
2882,1590674159,05-28-2020 15:55:59,3,1,3
2883,1590674160,05-28-2020 15:56:00,2,1,2
2884,1590674160,05-28-2020 15:56:00,1,1,1
2885,1590674160,05-28-2020 15:56:00,3,1,3
2886,1590674162,05-28-2020 15:56:02,7,1,7
2887,1590674164,05-28-2020 15:56:04,5,1,5
2888,1590674165,05-28-2020 15:56:05,10,1,10
2889,1590674165,05-28-2020 15:56:05,4,1,4
2890,1590674165,05-28-2020 15:56:05,2,1,2
2891,1590674166,05-28-2020 15:56:06,2,1,2
2892,1590674166,05-28-2020 15:56:06,4,1,4
2893,1590674166,05-28-2020 15:56:06,0,1,0
2894,1590674167,05-28-2020 15:56:07,3,1,3
2895,1590674167,05-28-2020 15:56:07,3,1,3
2896,1590674168,05-28-2020 15:56:08,3,1,3
2897,1590674168,05-28-2020 15:56:08,8,1,8
2898,1590674170,05-28-2020 15:56:10,2,1,2
2899,1590674170,05-28-2020 15:56:10,1,1,1
2900,1590674171,05-28-2020 15:56:11,3,1,3
2901,1590674174,05-28-2020 15:56:14,3,1,3
2902,1590674174,05-28-2020 15:56:14,10,1,10
2903,1590674177,05-28-2020 15:56:17,1,1,1
2904,1590674179,05-28-2020 15:56:19,1,1,1
2905,1590674180,05-28-2020 15:56:20,8,1,8
2906,1590674184,05-28-2020 15:56:24,0,1,0
2907,1590674185,05-28-2020 15:56:25,3,1,3
2908,1590674188,05-28-2020 15:56:28,1,1,1
2909,1590674189,05-28-2020 15:56:29,2,1,2
2910,1590674190,05-28-2020 15:56:30,2,1,2
2911,1590674193,05-28-2020 15:56:33,1,1,1
2912,1590674193,05-28-2020 15:56:33,9,1,9
